OID_,Clips_Alternate_DEM_Large_S5_15_RegR,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1
12,,-3.258341131150473,19.014912407536478,-13.0137234,-0.0015702,0.0000000,-1.3175179,-1.1508338,4.0000000,-2.3318975,1.0068825,6.6609411,0.0302298
13,,-3.250884491150473,19.014912407536478,-13.0139437,-0.0011570,0.0000000,-1.2408184,-1.0985881,4.0000000,-2.1014957,1.0052999,5.8396573,-0.0956803
14,,-3.243427851150473,19.014912407536478,-13.0140820,-0.0008264,0.0000000,-1.1571438,-1.0362149,4.0000000,-1.8015865,1.0040339,5.0905256,-0.2708432
15,,-3.400017291150472,19.007455767536481,-12.9978209,0.0020661,38.0165291,1.4795400,-1.3114834,4.0000000,-1.1543051,1.0571417,18.9544945,-1.4686617
16,,-3.392560651150472,19.007455767536481,-12.9992523,0.0035537,44.6280975,1.4762857,-1.3256863,4.0000000,-1.2908591,1.0555060,18.6933193,-1.3605136
17,,-3.385104011150472,19.007455767536481,-13.0006304,-0.0050413,9.9173555,1.4100587,-1.3336382,4.0000000,-1.4222779,1.0535705,18.3796616,-1.2449983
18,,-3.377647371150472,19.007455767536481,-13.0019541,-0.0037190,13.2231407,1.2995529,-1.3404856,4.0000000,-1.5527192,1.0513673,18.0131073,-1.1282520
19,,-3.370190731150472,19.007455767536481,-13.0032253,-0.0024793,17.3553715,1.1452639,-1.3451779,4.0000000,-1.6818039,1.0488987,17.5898094,-1.0085520
20,,-3.362734091150472,19.007455767536481,-13.0044422,-0.0012397,21.4876041,0.9623231,-1.3510636,4.0000000,-1.8126637,1.0461692,17.1101112,-0.8894635
21,,-3.355277451150472,19.007455767536481,-13.0056038,0.0000000,26.4462814,0.7515183,-1.3565627,4.0000000,-1.9396443,1.0432171,16.5722275,-0.7734811
22,,-3.347820811150472,19.007455767536481,-13.0067081,0.0010744,31.4049587,0.5297690,-1.3648628,4.0000000,-2.0684233,1.0400805,15.9777660,-0.6613023
23,,-3.340364171150472,19.007455767536481,-13.0077543,0.0021488,37.1900826,0.3089361,-1.3754159,4.0000000,-2.1941357,1.0367985,15.3264790,-0.5566961
24,,-3.332907531150473,19.007455767536481,-13.0087395,0.0030579,42.1487617,0.0925734,-1.3870268,4.0000000,-2.3136504,1.0334085,14.6185713,-0.4604033
25,,-3.325450891150473,19.007455767536481,-13.0096598,0.0038843,47.1074371,-0.1136882,-1.3968093,4.0000000,-2.4189553,1.0299624,13.8589373,-0.3746634
26,,-3.317994251150473,19.007455767536481,-13.0105114,-0.0052893,0.0000000,-0.2999854,-1.4050322,4.0000000,-2.5094345,1.0265291,13.0557823,-0.3006299
27,,-3.310537611150473,19.007455767536481,-13.0112925,-0.0045455,0.0000000,-0.4555386,-1.4118700,4.0000000,-2.5825825,1.0231715,12.2113104,-0.2411573
28,,-3.303080971150473,19.007455767536481,-13.0119982,-0.0038843,0.0000000,-0.5868992,-1.4120015,4.0000000,-2.6269984,1.0199399,11.3360367,-0.1970046
29,,-3.295624331150472,19.007455767536481,-13.0126257,-0.0032231,0.0000000,-0.6916820,-1.4055858,4.0000000,-2.6408539,1.0168927,10.4395056,-0.1703176
30,,-3.288167691150472,19.007455767536481,-13.0131721,-0.0026446,0.0000000,-0.7665606,-1.3895200,4.0000000,-2.6154547,1.0140798,9.5350943,-0.1635855
31,,-3.280711051150472,19.007455767536481,-13.0136366,-0.0021488,0.0000000,-0.8175429,-1.3638021,4.0000000,-2.5499084,1.0115411,8.6329536,-0.1776957
32,,-3.273254411150472,19.007455767536481,-13.0140171,-0.0017355,0.0000000,-0.8424179,-1.3266428,4.0000000,-2.4345448,1.0093027,7.7494249,-0.2187408
33,,-3.265797771150472,19.007455767536481,-13.0143137,-0.0013223,0.0000000,-0.8482463,-1.2782484,4.0000000,-2.2666552,1.0073804,6.8989992,-0.2898416
34,,-3.258341131150473,19.007455767536481,-13.0145283,-0.0009917,0.0000000,-0.8374439,-1.2192298,4.0000000,-2.0401213,1.0057741,6.0987878,-0.3983383
35,,-3.250884491150473,19.007455767536481,-13.0146618,-0.0006612,0.0000000,-0.8135185,-1.1513132,4.0000000,-1.7507213,1.0044723,5.3639307,-0.5519051
36,,-3.243427851150473,19.007455767536481,-13.0147181,-0.0004132,0.0000000,-0.7776111,-1.0770745,5.0000000,-1.3958850,1.0034564,4.7089214,-0.7582639
37,,-3.235971211150473,19.007455767536481,-13.0147009,-0.0002479,0.0000000,-0.7326753,-0.9966913,4.0000000,-0.9848852,1.0026937,4.1533918,-1.0084974
38,,-3.228514571150473,19.007455767536481,-13.0146141,-0.0000826,0.0000000,-0.6799495,-0.9147880,4.0000000,-0.5513193,1.0021513,3.7125602,-1.2782568
39,,-3.221057931150473,19.007455767536481,-13.0144634,0.0000000,0.0000000,-0.6207402,-0.8318534,4.0000000,-0.1523841,1.0017997,3.3957355,-1.5113226
40,,-3.213601291150473,19.007455767536481,-13.0142527,0.0000000,0.0000000,-0.5605145,-0.7510276,4.0000000,0.1372745,1.0016025,3.2088890,-1.6393297
41,,-3.206144651150473,19.007455767536481,-13.0139875,0.0000000,0.0000000,-0.5014546,-0.6742137,5.0000000,0.2790270,1.0015279,3.1403594,-1.6274544
42,,-3.429843851150472,18.999999127536480,-12.9935751,-0.0022314,20.6611576,1.4022905,-1.3806764,4.0000000,-0.8118652,1.0577544,19.0463543,-1.9494877
43,,-3.422387211150472,18.999999127536480,-12.9952364,-0.0005785,26.4462814,1.6587842,-1.4373449,4.0000000,-0.9749165,1.0569386,18.9176712,-1.8997732
44,,-3.414930571150472,18.999999127536480,-12.9968405,0.0009917,32.2314034,1.8598579,-1.4846587,4.0000000,-1.1311091,1.0558333,18.7418156,-1.8382084
45,,-3.407473931150472,18.999999127536480,-12.9983845,0.0024793,38.8429756,1.9986103,-1.5221239,4.0000000,-1.2795724,1.0544417,18.5158329,-1.7646755
46,,-3.400017291150472,18.999999127536480,-12.9998665,0.0039669,46.2809906,2.0668850,-1.5491459,4.0000000,-1.4176002,1.0527892,18.2451077,-1.6806918
47,,-3.392560651150472,18.999999127536480,-13.0012875,-0.0045455,10.7438021,2.0772545,-1.5697656,4.0000000,-1.5485582,1.0508854,17.9272327,-1.5909729
48,,-3.385104011150472,18.999999127536480,-13.0026455,-0.0031405,14.8760328,2.0262318,-1.5832726,4.0000000,-1.6724672,1.0487553,17.5614262,-1.4940778
49,,-3.377647371150472,18.999999127536480,-13.0039415,-0.0018182,19.0082645,1.9239012,-1.5918243,4.0000000,-1.7915219,1.0464126,17.1482868,-1.3921268
50,,-3.370190731150472,18.999999127536480,-13.0051746,-0.0005785,23.9669418,1.7815387,-1.5976380,4.0000000,-1.9075164,1.0438557,16.6865921,-1.2877598
51,,-3.362734091150472,18.999999127536480,-13.0063448,0.0005785,28.9256191,1.6088785,-1.6020889,4.0000000,-2.0215673,1.0411105,16.1721306,-1.1826106
52,,-3.355277451150472,18.999999127536480,-13.0074511,0.0017355,34.7107430,1.4057776,-1.6031307,4.0000000,-2.1285253,1.0382094,15.6070604,-1.0777363
53,,-3.347820811150472,18.999999127536480,-13.0084934,0.0027273,40.4958687,1.1965542,-1.6058064,4.0000000,-2.2345879,1.0351844,14.9915667,-0.9770247
54,,-3.340364171150472,18.999999127536480,-13.0094700,0.0036364,46.2809906,0.9830129,-1.6071669,4.0000000,-2.3329496,1.0320631,14.3250847,-0.8813841
55,,-3.332907531150473,18.999999127536480,-13.0103788,-0.0055372,0.0000000,0.7735868,-1.6065772,4.0000000,-2.4205101,1.0288824,13.6095810,-0.7926442
56,,-3.325450891150473,18.999999127536480,-13.0112171,-0.0047934,0.0000000,0.5701215,-1.6025840,4.0000000,-2.4917731,1.0257052,12.8528175,-0.7133950
57,,-3.317994251150473,18.999999127536480,-13.0119829,-0.0040496,0.0000000,0.3912930,-1.5976272,4.0000000,-2.5485687,1.0225934,12.0587797,-0.6466856
58,,-3.310537611150473,18.999999127536480,-13.0126743,-0.0033884,0.0000000,0.2253422,-1.5862395,4.0000000,-2.5812359,1.0195845,11.2336235,-0.5912430
59,,-3.303080971150473,18.999999127536480,-13.0132885,-0.0028099,0.0000000,0.0774300,-1.5682300,4.0000000,-2.5850756,1.0167214,10.3865061,-0.5513844
60,,-3.295624331150472,18.999999127536480,-13.0138226,-0.0023140,0.0000000,-0.0460118,-1.5431701,4.0000000,-2.5555007,1.0140618,9.5281200,-0.5308393
61,,-3.288167691150472,18.999999127536480,-13.0142765,-0.0019008,0.0000000,-0.1499283,-1.5090079,4.0000000,-2.4865484,1.0116402,8.6690302,-0.5314673
62,,-3.280711051150472,18.999999127536480,-13.0146475,-0.0014876,0.0000000,-0.2347426,-1.4649054,4.0000000,-2.3733006,1.0094823,7.8239770,-0.5565103
63,,-3.273254411150472,18.999999127536480,-13.0149374,-0.0011570,0.0000000,-0.3058147,-1.4092121,4.0000000,-2.2055373,1.0076100,7.0067992,-0.6128869
64,,-3.265797771150472,18.999999127536480,-13.0151453,-0.0008264,0.0000000,-0.3542903,-1.3453816,4.0000000,-1.9851357,1.0060301,6.2335758,-0.7056275
65,,-3.258341131150473,18.999999127536480,-13.0152750,-0.0005785,0.0000000,-0.3864017,-1.2736787,4.0000000,-1.7064244,1.0047361,5.5207319,-0.8409329
66,,-3.250884491150473,18.999999127536480,-13.0153275,-0.0003306,0.0000000,-0.4049987,-1.1951916,5.0000000,-1.3686233,1.0037117,4.8829317,-1.0217599
67,,-3.243427851150473,18.999999127536480,-13.0153074,-0.0001653,0.0000000,-0.4176259,-1.1098319,4.0000000,-0.9824024,1.0029335,4.3388081,-1.2372614
68,,-3.235971211150473,18.999999127536480,-13.0152178,-0.0000826,0.0000000,-0.4176125,-1.0222077,4.0000000,-0.5799196,1.0023719,3.9005270,-1.4644960
69,,-3.228514571150473,18.999999127536480,-13.0150633,0.0000000,0.0000000,-0.4042544,-0.9340044,4.0000000,-0.2155072,1.0019958,3.5790114,-1.6525016
70,,-3.221057931150473,18.999999127536480,-13.0148497,0.0000000,0.0000000,-0.3879757,-0.8444598,4.0000000,0.0540884,1.0017745,3.3796911,-1.7430081
71,,-3.213601291150473,18.999999127536480,-13.0145807,0.0000000,0.0000000,-0.3588742,-0.7613335,5.0000000,0.1869245,1.0016779,3.2918265,-1.7095915
72,,-3.206144651150473,18.999999127536480,-13.0142622,0.0000000,0.0000000,-0.3292946,-0.6828335,5.0000000,0.2037548,1.0016782,3.2993972,-1.5694218
73,,-3.198688011150473,18.999999127536480,-13.0138988,0.0000000,0.0000000,-0.2988746,-0.6098059,4.0000000,0.1482915,1.0017556,3.3807182,-1.3679032
74,,-3.191231371150473,18.999999127536480,-13.0134935,0.0000000,0.0000000,-0.2649840,-0.5447758,4.0000000,0.0644592,1.0018884,3.5083995,-1.1540108
75,,-3.183774731150473,18.999999127536480,-13.0130510,0.0000000,0.0000000,-0.2328102,-0.4870609,4.0000000,-0.0157750,1.0020627,3.6726370,-0.9583468
76,,-3.444757131150472,18.992542487536479,-12.9919109,-0.0038843,15.7024794,1.2384105,-1.3884757,5.0000000,-0.7514791,1.0562553,18.8054237,-2.0254719
77,,-3.437300491150472,18.992542487536479,-12.9937134,-0.0021488,20.6611576,1.6075811,-1.4763845,5.0000000,-0.9250411,1.0555470,18.6924400,-2.0277278
78,,-3.429843851150472,18.992542487536479,-12.9954576,-0.0004132,26.4462814,1.9368738,-1.5541335,5.0000000,-1.0942869,1.0545408,18.5292072,-2.0139802
79,,-3.422387211150472,18.992542487536479,-12.9971390,0.0012397,33.0578499,2.2135658,-1.6208903,4.0000000,-1.2546185,1.0532736,18.3204823,-1.9871620
80,,-3.414930571150472,18.992542487536479,-12.9987555,0.0028099,39.6694221,2.4314461,-1.6761472,4.0000000,-1.4072434,1.0517548,18.0690060,-1.9450510
81,,-3.407473931150472,18.992542487536479,-13.0003033,-0.0057025,8.2644625,2.5844209,-1.7205629,4.0000000,-1.5497864,1.0500076,17.7723045,-1.8913393
82,,-3.400017291150472,18.992542487536479,-13.0017824,-0.0042149,11.5702477,2.6718194,-1.7548802,4.0000000,-1.6833650,1.0480603,17.4355774,-1.8263955
83,,-3.392560651150472,18.992542487536479,-13.0031900,-0.0027273,15.7024794,2.6942327,-1.7802790,4.0000000,-1.8069844,1.0459220,17.0570660,-1.7535737
84,,-3.385104011150472,18.992542487536479,-13.0045271,-0.0013223,20.6611576,2.6533639,-1.7969146,4.0000000,-1.9200380,1.0436162,16.6365013,-1.6737911
85,,-3.377647371150472,18.992542487536479,-13.0057936,-0.0000826,25.6198349,2.5578904,-1.8067961,4.0000000,-2.0262079,1.0411527,16.1756039,-1.5873843
86,,-3.370190731150472,18.992542487536479,-13.0069885,0.0010744,31.4049587,2.4310927,-1.8142220,4.0000000,-2.1281512,1.0385493,15.6713724,-1.5002929
87,,-3.362734091150472,18.992542487536479,-13.0081129,0.0021488,37.1900826,2.2705667,-1.8179727,4.0000000,-2.2244947,1.0358332,15.1225319,-1.4114507
88,,-3.355277451150472,18.992542487536479,-13.0091667,0.0032231,43.8016510,2.0734415,-1.8154345,4.0000000,-2.3099611,1.0330200,14.5302553,-1.3209078
89,,-3.347820811150472,18.992542487536479,-13.0101480,-0.0058678,0.0000000,1.8642548,-1.8100685,4.0000000,-2.3875320,1.0301423,13.8947878,-1.2326050
90,,-3.340364171150472,18.992542487536479,-13.0110579,-0.0050413,0.0000000,1.6550618,-1.8026214,4.0000000,-2.4558623,1.0272247,13.2180204,-1.1493803
91,,-3.332907531150473,18.992542487536479,-13.0118933,-0.0042975,0.0000000,1.4550420,-1.7933702,4.0000000,-2.5121324,1.0243101,12.5026388,-1.0746081
92,,-3.325450891150473,18.992542487536479,-13.0126543,-0.0036364,0.0000000,1.2473993,-1.7766702,4.0000000,-2.5474308,1.0214561,11.7531128,-1.0059096
93,,-3.317994251150473,18.992542487536479,-13.0133390,-0.0029752,0.0000000,1.0547118,-1.7556231,4.0000000,-2.5641830,1.0186960,10.9762230,-0.9470631
94,,-3.310537611150473,18.992542487536479,-13.0139465,-0.0023967,0.0000000,0.8813746,-1.7306606,4.0000000,-2.5574932,1.0160582,10.1790676,-0.9038278
95,,-3.303080971150473,18.992542487536479,-13.0144739,-0.0019835,0.0000000,0.7222100,-1.6984286,4.0000000,-2.5188789,1.0135899,9.3670464,-0.8779784
96,,-3.295624331150472,18.992542487536479,-13.0149212,-0.0015702,0.0000000,0.5710014,-1.6561079,4.0000000,-2.4433694,1.0113348,8.5549889,-0.8688465
97,,-3.288167691150472,18.992542487536479,-13.0152874,-0.0012397,0.0000000,0.4346705,-1.6053562,4.0000000,-2.3270178,1.0093119,7.7530208,-0.8836946
98,,-3.280711051150472,18.992542487536479,-13.0155725,-0.0009091,0.0000000,0.3147416,-1.5459700,4.0000000,-2.1640022,1.0075417,6.9753160,-0.9279377
99,,-3.273254411150472,18.992542487536479,-13.0157776,-0.0006612,0.0000000,0.2001524,-1.4756690,4.0000000,-1.9464315,1.0060349,6.2358255,-1.0049064
100,,-3.265797771150472,18.992542487536479,-13.0159044,-0.0004132,0.0000000,0.1062683,-1.3982897,4.0000000,-1.6756023,1.0047891,5.5515480,-1.1209769
101,,-3.258341131150473,18.992542487536479,-13.0159550,-0.0002479,0.0000000,0.0271137,-1.3153875,5.0000000,-1.3535571,1.0037944,4.9374447,-1.2772180
102,,-3.250884491150473,18.992542487536479,-13.0159330,-0.0000826,0.0000000,-0.0386938,-1.2268789,4.0000000,-0.9884193,1.0030310,4.4102340,-1.4653386
103,,-3.243427851150473,18.992542487536479,-13.0158415,0.0000000,0.0000000,-0.0899062,-1.1346477,4.0000000,-0.6137930,1.0024750,3.9847753,-1.6555023
104,,-3.235971211150473,18.992542487536479,-13.0156851,0.0000000,0.0000000,-0.1318954,-1.0401285,4.0000000,-0.2764642,1.0021006,3.6722684,-1.8037928
105,,-3.228514571150473,18.992542487536479,-13.0154686,0.0000000,0.0000000,-0.1573198,-0.9469380,4.0000000,-0.0350585,1.0018768,3.4762318,-1.8588176
106,,-3.221057931150473,18.992542487536479,-13.0151968,0.0000000,0.0000000,-0.1753200,-0.8550285,5.0000000,0.0865625,1.0017751,3.3871484,-1.7966193
107,,-3.213601291150473,18.992542487536479,-13.0148745,0.0000000,0.0000000,-0.1811253,-0.7691941,5.0000000,0.0986513,1.0017700,3.3885174,-1.6370394
108,,-3.206144651150473,18.992542487536479,-13.0145073,0.0000000,0.0000000,-0.1771769,-0.6902882,4.0000000,0.0431757,1.0018393,3.4588904,-1.4237521
109,,-3.198688011150473,18.992542487536479,-13.0140982,0.0000000,0.0000000,-0.1681803,-0.6176605,4.0000000,-0.0369719,1.0019639,3.5800953,-1.1983490
110,,-3.191231371150473,18.992542487536479,-13.0136518,0.0000000,0.0000000,-0.1546254,-0.5525942,4.0000000,-0.1135079,1.0021266,3.7290277,-0.9916806
111,,-3.183774731150473,18.992542487536479,-13.0131721,-0.0000826,0.0000000,-0.1373656,-0.4960977,4.0000000,-0.1741515,1.0023209,3.8963497,-0.8180438
112,,-3.176318091150473,18.992542487536479,-13.0126610,-0.0009917,0.0000000,-0.1206894,-0.4464764,4.0000000,-0.2149160,1.0025370,4.0767293,-0.6780368
113,,-3.168861451150473,18.992542487536479,-13.0121212,-0.0019008,0.0000000,-0.1062560,-0.4032547,4.0000000,-0.2379856,1.0027665,4.2568130,-0.5685238
114,,-3.161404811150473,18.992542487536479,-13.0115557,-0.0028099,0.0000000,-0.0943448,-0.3649605,4.0000000,-0.2469654,1.0030107,4.4412827,-0.4829557
115,,-3.467127051150472,18.985085847536478,-12.9877806,0.0021488,35.5371895,0.4652450,-1.1760715,4.0000000,-0.5087885,1.0556275,18.7039795,-1.8433546
116,,-3.459670411150472,18.985085847536478,-12.9897738,0.0040496,43.8016510,0.8845245,-1.2950791,4.0000000,-0.6824462,1.0553170,18.6541595,-1.9077121
117,,-3.452213771150472,18.985085847536478,-12.9917192,-0.0040496,14.8760328,1.3043849,-1.4076991,4.0000000,-0.8577736,1.0547004,18.5535088,-1.9576247
118,,-3.444757131150472,18.985085847536478,-12.9936113,-0.0022314,20.6611576,1.7153456,-1.5133491,4.0000000,-1.0330155,1.0537755,18.4025192,-1.9936826
119,,-3.437300491150472,18.985085847536478,-12.9954433,-0.0004959,26.4462814,2.1031504,-1.6105018,4.0000000,-1.2062107,1.0525576,18.2007446,-2.0147927
120,,-3.429843851150472,18.985085847536478,-12.9972095,0.0012397,33.0578499,2.4411688,-1.6944274,5.0000000,-1.3715309,1.0510838,17.9524994,-2.0173240
121,,-3.422387211150472,18.985085847536478,-12.9989071,0.0028926,40.4958687,2.7326150,-1.7683798,5.0000000,-1.5287716,1.0493828,17.6620369,-2.0079880
122,,-3.414930571150472,18.985085847536478,-13.0005312,-0.0055372,7.4380164,2.9740026,-1.8327670,5.0000000,-1.6786807,1.0474819,17.3309441,-1.9868532
123,,-3.407473931150472,18.985085847536478,-13.0020800,-0.0039669,11.5702477,3.1444712,-1.8842740,4.0000000,-1.8163249,1.0454012,16.9591389,-1.9522231
124,,-3.400017291150472,18.985085847536478,-13.0035505,-0.0024793,15.7024794,3.2447524,-1.9239968,4.0000000,-1.9429541,1.0431780,16.5526829,-1.9050394
125,,-3.392560651150472,18.985085847536478,-13.0049438,-0.0009917,20.6611576,3.2759960,-1.9530183,4.0000000,-2.0580950,1.0408325,16.1095276,-1.8479418
126,,-3.385104011150472,18.985085847536478,-13.0062580,0.0003306,26.4462814,3.2544422,-1.9747915,4.0000000,-2.1641014,1.0383755,15.6317492,-1.7854817
127,,-3.377647371150472,18.985085847536478,-13.0074940,0.0014876,32.2314034,3.1717203,-1.9871097,4.0000000,-2.2578738,1.0358380,15.1204023,-1.7163457
128,,-3.370190731150472,18.985085847536478,-13.0086517,0.0025620,38.8429756,3.0533738,-1.9942105,4.0000000,-2.3429205,1.0332329,14.5715809,-1.6455005
129,,-3.362734091150472,18.985085847536478,-13.0097313,0.0035537,45.4545441,2.8942039,-1.9942582,4.0000000,-2.4166889,1.0305713,13.9881277,-1.5718274
130,,-3.355277451150472,18.985085847536478,-13.0107327,-0.0053719,0.0000000,2.7067854,-1.9887027,4.0000000,-2.4791853,1.0278745,13.3690023,-1.4982198
131,,-3.347820811150472,18.985085847536478,-13.0116568,-0.0045455,0.0000000,2.5018361,-1.9772826,4.0000000,-2.5295153,1.0251765,12.7165556,-1.4250499
132,,-3.340364171150472,18.985085847536478,-13.0125027,-0.0038017,0.0000000,2.2928081,-1.9614426,4.0000000,-2.5661187,1.0225056,12.0318851,-1.3567666
133,,-3.332907531150473,18.985085847536478,-13.0132694,-0.0031405,0.0000000,2.0862162,-1.9413794,4.0000000,-2.5873547,1.0198960,11.3191643,-1.2954042
134,,-3.325450891150473,18.985085847536478,-13.0139580,-0.0025620,0.0000000,1.8728526,-1.9140184,4.0000000,-2.5864351,1.0173765,10.5825329,-1.2416018
135,,-3.317994251150473,18.985085847536478,-13.0145674,-0.0020661,0.0000000,1.6715055,-1.8818451,4.0000000,-2.5654454,1.0149715,9.8288431,-1.1982448
136,,-3.310537611150473,18.985085847536478,-13.0150957,-0.0016529,0.0000000,1.4813637,-1.8432689,4.0000000,-2.5162926,1.0127202,9.0612669,-1.1702452
137,,-3.303080971150473,18.985085847536478,-13.0155430,-0.0013223,0.0000000,1.2994021,-1.7967694,4.0000000,-2.4333177,1.0106554,8.2927589,-1.1602211
138,,-3.295624331150472,18.985085847536478,-13.0159101,-0.0009917,0.0000000,1.1265796,-1.7418473,4.0000000,-2.3132343,1.0087994,7.5350919,-1.1704602
139,,-3.288167691150472,18.985085847536478,-13.0161963,-0.0007438,0.0000000,0.9618114,-1.6783737,4.0000000,-2.1491544,1.0071681,6.7985783,-1.2075930
140,,-3.280711051150472,18.985085847536478,-13.0164022,-0.0004959,0.0000000,0.8039412,-1.6055334,4.0000000,-1.9348909,1.0057726,6.0959382,-1.2761760
141,,-3.273254411150472,18.985085847536478,-13.0165300,-0.0003306,0.0000000,0.6538755,-1.5244815,4.0000000,-1.6695814,1.0046133,5.4468451,-1.3793817
142,,-3.265797771150472,18.985085847536478,-13.0165815,-0.0001653,0.0000000,0.5179121,-1.4370210,5.0000000,-1.3557996,1.0036829,4.8624954,-1.5182425
143,,-3.258341131150473,18.985085847536478,-13.0165606,-0.0000826,0.0000000,0.3942127,-1.3444769,4.0000000,-1.0097864,1.0029668,4.3621511,-1.6791675
144,,-3.250884491150473,18.985085847536478,-13.0164700,0.0000000,0.0000000,0.2838811,-1.2477777,4.0000000,-0.6560028,1.0024456,3.9593880,-1.8395525
145,,-3.243427851150473,18.985085847536478,-13.0163136,0.0000000,0.0000000,0.1935815,-1.1497809,4.0000000,-0.3479188,1.0020943,3.6675820,-1.9516429
146,,-3.235971211150473,18.985085847536478,-13.0160971,0.0000000,0.0000000,0.1125586,-1.0497166,4.0000000,-0.1295160,1.0018892,3.4874845,-1.9699172
147,,-3.228514571150473,18.985085847536478,-13.0158234,0.0000000,0.0000000,0.0537670,-0.9536153,5.0000000,-0.0305357,1.0018030,3.4130347,-1.8766949
148,,-3.221057931150473,18.985085847536478,-13.0154991,0.0000000,0.0000000,0.0057450,-0.8606629,5.0000000,-0.0285721,1.0018072,3.4242461,-1.6927538
149,,-3.213601291150473,18.985085847536478,-13.0151291,0.0000000,0.0000000,-0.0266031,-0.7743946,4.0000000,-0.0858769,1.0018817,3.5011170,-1.4629123
150,,-3.206144651150473,18.985085847536478,-13.0147171,0.0000000,0.0000000,-0.0463191,-0.6956311,4.0000000,-0.1628102,1.0020100,3.6213706,-1.2284521
151,,-3.198688011150473,18.985085847536478,-13.0142670,0.0000000,0.0000000,-0.0567654,-0.6239342,4.0000000,-0.2354079,1.0021758,3.7719753,-1.0124606
152,,-3.191231371150473,18.985085847536478,-13.0137835,0.0000000,0.0000000,-0.0596115,-0.5595943,4.0000000,-0.2900034,1.0023640,3.9348016,-0.8291852
153,,-3.183774731150473,18.985085847536478,-13.0132694,-0.0001653,0.0000000,-0.0567308,-0.5043364,4.0000000,-0.3250779,1.0025737,4.1049128,-0.6835949
154,,-3.176318091150473,18.985085847536478,-13.0127268,-0.0010744,0.0000000,-0.0499808,-0.4579115,4.0000000,-0.3452917,1.0027972,4.2807693,-0.5705313
155,,-3.168861451150473,18.985085847536478,-13.0121593,-0.0019835,0.0000000,-0.0440357,-0.4178876,4.0000000,-0.3514431,1.0030278,4.4541125,-0.4843321
156,,-3.161404811150473,18.985085847536478,-13.0115671,-0.0028926,0.0000000,-0.0385970,-0.3822977,5.0000000,-0.3482004,1.0032712,4.6290975,-0.4163949
157,,-3.153948171150473,18.985085847536478,-13.0109520,-0.0038017,0.0000000,-0.0346379,-0.3504064,4.0000000,-0.3392219,1.0035177,4.8004050,-0.3615910
158,,-3.474583691150471,18.977629207536481,-12.9871693,0.0015702,33.8842964,0.4543198,-1.1235889,4.0000000,-0.5969711,1.0550100,18.6036167,-1.6502067
159,,-3.467127051150472,18.977629207536481,-12.9892492,0.0035537,42.1487617,0.8647827,-1.2516720,4.0000000,-0.7682362,1.0545139,18.5238247,-1.7351078
160,,-3.459670411150472,18.977629207536481,-12.9912834,-0.0044628,13.2231407,1.2907649,-1.3770756,4.0000000,-0.9447578,1.0536883,18.3885841,-1.8093934
161,,-3.452213771150472,18.977629207536481,-12.9932642,-0.0025620,19.0082645,1.7185018,-1.4963444,4.0000000,-1.1215221,1.0525669,18.2021751,-1.8711669
