OID_,Clips_Alternate_DEM_Large_S5_15_RegR,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1
15,,-5.376026891150471,20.662829847536482,-13.1463442,0.0000000,36.3636360,0.1429146,-0.7107453,5.0000000,-1.2235320,1.1011207,24.7576408,-0.1979587
16,,-5.368570251150471,20.662829847536482,-13.1463108,0.0000000,36.3636360,0.0580489,-0.6655722,4.0000000,-1.1587710,1.0998987,24.6179752,-0.1723733
17,,-5.450593291150471,20.655373207536481,-13.1445370,-0.0009091,34.7107430,0.7705732,-1.0592691,4.0000000,-1.4437760,1.1146954,26.2330818,-0.6747622
18,,-5.443136651150471,20.655373207536481,-13.1455879,0.0000000,37.1900826,0.8099846,-1.0667783,4.0000000,-1.4998302,1.1128076,26.0336380,-0.6337264
19,,-5.435680011150471,20.655373207536481,-13.1465149,0.0009091,39.6694221,0.8265783,-1.0641271,4.0000000,-1.5318682,1.1109943,25.8408566,-0.5963858
20,,-5.428223371150471,20.655373207536481,-13.1473188,0.0015702,41.3223152,0.8186520,-1.0518986,4.0000000,-1.5436916,1.1092864,25.6582088,-0.5601056
21,,-5.420766731150471,20.655373207536481,-13.1480036,0.0022314,42.9752083,0.7926266,-1.0326815,4.0000000,-1.5385113,1.1076955,25.4850025,-0.5268516
22,,-5.413310091150471,20.655373207536481,-13.1485701,0.0027273,43.8016510,0.7483014,-1.0063961,4.0000000,-1.5176984,1.1062130,25.3226166,-0.4950936
23,,-5.405853451150471,20.655373207536481,-13.1490231,0.0030579,44.6280975,0.6869764,-0.9718768,4.0000000,-1.4789850,1.1048303,25.1709938,-0.4647688
24,,-5.398396811150471,20.655373207536481,-13.1493654,0.0033884,45.4545441,0.6128486,-0.9324009,4.0000000,-1.4305114,1.1035488,25.0287552,-0.4342904
25,,-5.390940171150471,20.655373207536481,-13.1496019,0.0035537,45.4545441,0.5307598,-0.8901774,4.0000000,-1.3764253,1.1023588,24.8951187,-0.4039294
26,,-5.383483531150471,20.655373207536481,-13.1497374,0.0036364,45.4545441,0.4417990,-0.8442849,4.0000000,-1.3152455,1.1012303,24.7684612,-0.3733243
27,,-5.376026891150471,20.655373207536481,-13.1497746,0.0036364,45.4545441,0.3482636,-0.7955722,5.0000000,-1.2496493,1.1001585,24.6473370,-0.3414952
28,,-5.368570251150471,20.655373207536481,-13.1497202,0.0036364,45.4545441,0.2519297,-0.7448837,4.0000000,-1.1824985,1.0991398,24.5301647,-0.3072690
29,,-5.361113611150471,20.655373207536481,-13.1495762,0.0036364,45.4545441,0.1559382,-0.6923078,4.0000000,-1.1129965,1.0981581,24.4169827,-0.2716191
30,,-5.465506571150471,20.647916567536480,-13.1455345,0.0000826,37.1900826,0.9507223,-1.1324741,4.0000000,-1.3492169,1.1170030,26.4732609,-0.9157311
31,,-5.458049931150471,20.647916567536480,-13.1468410,0.0012397,40.4958687,1.0335963,-1.1571199,4.0000000,-1.4399272,1.1148477,26.2488461,-0.8743126
32,,-5.450593291150471,20.647916567536480,-13.1480217,0.0023967,43.8016510,1.0893450,-1.1706233,4.0000000,-1.5076648,1.1127423,26.0263271,-0.8335817
33,,-5.443136651150471,20.647916567536480,-13.1490755,0.0033058,46.2809906,1.1212379,-1.1754842,4.0000000,-1.5558088,1.1107272,25.8114662,-0.7951596
34,,-5.435680011150471,20.647916567536480,-13.1500025,-0.0057851,21.4876041,1.1244245,-1.1687597,4.0000000,-1.5802814,1.1088430,25.6084347,-0.7572381
35,,-5.428223371150471,20.647916567536480,-13.1508045,-0.0052066,23.1404953,1.1064214,-1.1542157,4.0000000,-1.5864979,1.1071117,25.4191322,-0.7219336
36,,-5.420766731150471,20.647916567536480,-13.1514845,-0.0046281,24.7933884,1.0652751,-1.1311930,4.0000000,-1.5767387,1.1055239,25.2453728,-0.6856473
37,,-5.413310091150471,20.647916567536480,-13.1520443,-0.0042149,25.6198349,1.0064852,-1.1014472,4.0000000,-1.5525633,1.1040823,25.0861111,-0.6503312
38,,-5.405853451150471,20.647916567536480,-13.1524878,-0.0039669,26.4462814,0.9314031,-1.0638518,4.0000000,-1.5113647,1.1027834,24.9417953,-0.6163388
39,,-5.398396811150471,20.647916567536480,-13.1528187,-0.0037190,27.2727280,0.8425854,-1.0201775,4.0000000,-1.4591906,1.1016232,24.8111725,-0.5811643
40,,-5.390940171150471,20.647916567536480,-13.1530428,-0.0036364,27.2727280,0.7473654,-0.9741045,4.0000000,-1.4032462,1.1005864,24.6940174,-0.5449628
41,,-5.383483531150471,20.647916567536480,-13.1531630,-0.0036364,27.2727280,0.6459770,-0.9242758,4.0000000,-1.3405395,1.0996432,24.5864391,-0.5080121
42,,-5.376026891150471,20.647916567536480,-13.1531839,-0.0036364,27.2727280,0.5414949,-0.8719080,5.0000000,-1.2746271,1.0987749,24.4874611,-0.4691890
43,,-5.368570251150471,20.647916567536480,-13.1531115,-0.0036364,27.2727280,0.4330677,-0.8157070,4.0000000,-1.2055552,1.0979695,24.3954544,-0.4258586
44,,-5.361113611150471,20.647916567536480,-13.1529474,-0.0036364,27.2727280,0.3245810,-0.7568894,4.0000000,-1.1346802,1.0972346,24.3102016,-0.3790987
45,,-5.353656971150471,20.647916567536480,-13.1526976,-0.0036364,27.2727280,0.2170719,-0.6931430,4.0000000,-1.0587186,1.0965582,24.2305927,-0.3275675
46,,-5.472963211150471,20.640459927536480,-13.1475239,0.0018182,42.1487617,1.1799707,-1.2127246,4.0000000,-1.3231603,1.1171501,26.4886703,-1.1022888
47,,-5.465506571150471,20.640459927536480,-13.1489658,0.0033058,46.2809906,1.2826149,-1.2440960,4.0000000,-1.4240359,1.1147851,26.2409611,-1.0641563
48,,-5.458049931150471,20.640459927536480,-13.1502800,-0.0054545,22.3140488,1.3571825,-1.2652394,4.0000000,-1.5065476,1.1124494,25.9941769,-1.0239310
49,,-5.450593291150471,20.640459927536480,-13.1514645,-0.0042149,25.6198349,1.3993374,-1.2740004,4.0000000,-1.5647564,1.1102048,25.7545547,-0.9832445
50,,-5.443136651150471,20.640459927536480,-13.1525202,-0.0033058,28.0991745,1.4172437,-1.2743876,4.0000000,-1.6044174,1.1080977,25.5266933,-0.9443578
51,,-5.435680011150471,20.640459927536480,-13.1534472,-0.0023967,30.5785122,1.4076437,-1.2645196,4.0000000,-1.6236244,1.1061668,25.3150578,-0.9054147
52,,-5.428223371150471,20.640459927536480,-13.1542473,-0.0018182,32.2314034,1.3759249,-1.2465277,4.0000000,-1.6247222,1.1044226,25.1227798,-0.8683331
53,,-5.420766731150471,20.640459927536480,-13.1549225,-0.0012397,33.8842964,1.3212318,-1.2200569,4.0000000,-1.6099313,1.1028682,24.9495678,-0.8301825
54,,-5.413310091150471,20.640459927536480,-13.1554766,-0.0008264,34.7107430,1.2493829,-1.1870122,4.0000000,-1.5814377,1.1015035,24.7955513,-0.7925867
55,,-5.405853451150471,20.640459927536480,-13.1559124,-0.0004959,35.5371895,1.1583285,-1.1453543,4.0000000,-1.5371020,1.1003150,24.6606369,-0.7536066
56,,-5.398396811150471,20.640459927536480,-13.1562347,-0.0001653,36.3636360,1.0564138,-1.0985979,4.0000000,-1.4836159,1.0992870,24.5443840,-0.7135798
57,,-5.390940171150471,20.640459927536480,-13.1564484,0.0000000,36.3636360,0.9478366,-1.0490601,4.0000000,-1.4275342,1.0984004,24.4434986,-0.6705860
58,,-5.383483531150471,20.640459927536480,-13.1565571,0.0000000,36.3636360,0.8329186,-0.9950681,4.0000000,-1.3641294,1.0976454,24.3563900,-0.6260068
59,,-5.376026891150471,20.640459927536480,-13.1565647,0.0000000,36.3636360,0.7138137,-0.9370878,5.0000000,-1.2962005,1.0969951,24.2802773,-0.5779752
60,,-5.368570251150471,20.640459927536480,-13.1564770,0.0000000,36.3636360,0.5950516,-0.8764758,4.0000000,-1.2260774,1.0964295,24.2150307,-0.5268741
61,,-5.361113611150471,20.640459927536480,-13.1562977,0.0000000,36.3636360,0.4747040,-0.8120608,4.0000000,-1.1547860,1.0959539,24.1598034,-0.4693356
62,,-5.353656971150471,20.640459927536480,-13.1560316,-0.0000826,36.3636360,0.3559617,-0.7424654,4.0000000,-1.0786721,1.0955633,24.1138477,-0.4062588
63,,-5.480419851150471,20.633003287536482,-13.1493168,0.0033884,46.2809906,1.3715197,-1.2766854,4.0000000,-1.2888118,1.1171530,26.4869862,-1.2645588
64,,-5.472963211150471,20.633003287536482,-13.1508951,-0.0049587,23.1404953,1.4955666,-1.3158584,4.0000000,-1.4003601,1.1145401,26.2137356,-1.2313566
65,,-5.465506571150471,20.633003287536482,-13.1523466,-0.0033884,27.2727280,1.5905828,-1.3436755,4.0000000,-1.4910729,1.1119626,25.9419193,-1.1962781
66,,-5.458049931150471,20.633003287536482,-13.1536665,-0.0020661,31.4049587,1.6564944,-1.3614732,4.0000000,-1.5649604,1.1094800,25.6753120,-1.1579862
67,,-5.450593291150471,20.633003287536482,-13.1548557,-0.0008264,34.7107430,1.6912379,-1.3679228,4.0000000,-1.6160413,1.1071458,25.4211502,-1.1198043
68,,-5.443136651150471,20.633003287536482,-13.1559124,0.0000826,37.1900826,1.6954767,-1.3639978,4.0000000,-1.6476903,1.1049937,25.1844959,-1.0803053
69,,-5.435680011150471,20.633003287536482,-13.1568394,0.0009917,39.6694221,1.6722853,-1.3504996,4.0000000,-1.6600279,1.1030538,24.9683990,-1.0409714
70,,-5.428223371150471,20.633003287536482,-13.1576376,0.0016529,41.3223152,1.6260035,-1.3289223,4.0000000,-1.6559852,1.1013265,24.7740631,-1.0018594
71,,-5.420766731150471,20.633003287536482,-13.1583099,0.0023140,42.9752083,1.5586810,-1.2996285,4.0000000,-1.6369801,1.0998214,24.6035824,-0.9622769
72,,-5.413310091150471,20.633003287536482,-13.1588602,0.0028099,43.8016510,1.4718451,-1.2628597,4.0000000,-1.6046216,1.0985339,24.4562988,-0.9210978
73,,-5.405853451150471,20.633003287536482,-13.1592903,0.0031405,44.6280975,1.3657959,-1.2177153,4.0000000,-1.5584910,1.0974613,24.3333206,-0.8769396
74,,-5.398396811150471,20.633003287536482,-13.1596060,0.0034711,45.4545441,1.2495688,-1.1673639,4.0000000,-1.5034363,1.0965866,24.2312870,-0.8312914
75,,-5.390940171150471,20.633003287536482,-13.1598110,0.0036364,45.4545441,1.1274953,-1.1140718,4.0000000,-1.4464725,1.0958773,24.1488342,-0.7816712
76,,-5.383483531150471,20.633003287536482,-13.1599112,0.0036364,45.4545441,0.9978675,-1.0556736,5.0000000,-1.3835140,1.0953172,24.0835915,-0.7278331
77,,-5.376026891150471,20.633003287536482,-13.1599092,0.0036364,45.4545441,0.8651447,-0.9931924,4.0000000,-1.3162568,1.0948905,24.0341320,-0.6701280
78,,-5.368570251150471,20.633003287536482,-13.1598110,0.0036364,45.4545441,0.7297235,-0.9256893,4.0000000,-1.2440408,1.0945821,23.9970798,-0.6073378
79,,-5.361113611150471,20.633003287536482,-13.1596203,0.0036364,45.4545441,0.5972522,-0.8559505,4.0000000,-1.1728158,1.0943829,23.9736919,-0.5390852
80,,-5.353656971150471,20.633003287536482,-13.1593428,0.0035537,45.4545441,0.4677477,-0.7816430,4.0000000,-1.0974501,1.0942861,23.9628830,-0.4658358
81,,-5.495333131150471,20.625546647536481,-13.1490641,0.0032231,45.4545441,1.3470433,-1.2652009,4.0000000,-1.1074736,1.1198454,26.7653122,-1.4229281
82,,-5.487876491150471,20.625546647536481,-13.1509037,-0.0049587,23.1404953,1.5226473,-1.3248301,4.0000000,-1.2463797,1.1171119,26.4827614,-1.4032803
83,,-5.480419851150471,20.625546647536481,-13.1526203,-0.0033058,27.2727280,1.6681740,-1.3714186,4.0000000,-1.3669627,1.1142844,26.1873856,-1.3758744
84,,-5.472963211150471,20.625546647536481,-13.1542091,-0.0015702,32.2314034,1.7866969,-1.4074302,4.0000000,-1.4699651,1.1114591,25.8882847,-1.3448954
85,,-5.465506571150471,20.625546647536481,-13.1556673,-0.0000826,36.3636360,1.8748832,-1.4324955,4.0000000,-1.5524244,1.1087171,25.5925426,-1.3125665
86,,-5.458049931150471,20.625546647536481,-13.1569929,0.0011570,40.4958687,1.9307940,-1.4467531,4.0000000,-1.6161577,1.1061181,25.3079071,-1.2773485
87,,-5.450593291150471,20.625546647536481,-13.1581850,0.0023140,43.8016510,1.9542938,-1.4496461,4.0000000,-1.6581010,1.1037024,25.0401115,-1.2411911
88,,-5.443136651150471,20.625546647536481,-13.1592436,0.0032231,46.2809906,1.9488555,-1.4431369,4.0000000,-1.6829113,1.1015131,24.7946644,-1.2033626
89,,-5.435680011150471,20.625546647536481,-13.1601715,-0.0058678,19.0082645,1.9135077,-1.4266946,4.0000000,-1.6894995,1.0995656,24.5723953,-1.1638896
90,,-5.428223371150471,20.625546647536481,-13.1609688,-0.0052066,21.4876041,1.8506075,-1.4009372,4.0000000,-1.6801919,1.0978664,24.3772907,-1.1216824
91,,-5.420766731150471,20.625546647536481,-13.1616392,-0.0046281,23.1404953,1.7680368,-1.3679988,4.0000000,-1.6569768,1.0964296,24.2108383,-1.0790207
92,,-5.413310091150471,20.625546647536481,-13.1621857,-0.0042149,24.7933884,1.6655588,-1.3274459,4.0000000,-1.6217552,1.0952426,24.0727978,-1.0331364
93,,-5.405853451150471,20.625546647536481,-13.1626129,-0.0039669,25.6198349,1.5451723,-1.2790865,4.0000000,-1.5745195,1.0943030,23.9622192,-0.9836534
94,,-5.398396811150471,20.625546647536481,-13.1629248,-0.0037190,26.4462814,1.4118886,-1.2242737,4.0000000,-1.5181890,1.0935888,23.8773785,-0.9303584
95,,-5.390940171150471,20.625546647536481,-13.1631260,-0.0036364,27.2727280,1.2760373,-1.1672339,4.0000000,-1.4610376,1.0930693,23.8162556,-0.8734301
96,,-5.383483531150471,20.625546647536481,-13.1632204,-0.0036364,27.2727280,1.1329252,-1.1049207,5.0000000,-1.3989172,1.0927274,23.7760124,-0.8109242
97,,-5.376026891150471,20.625546647536481,-13.1632128,-0.0036364,27.2727280,0.9851382,-1.0374168,4.0000000,-1.3320764,1.0925463,23.7545528,-0.7427571
98,,-5.368570251150471,20.625546647536481,-13.1631079,-0.0036364,27.2727280,0.8362373,-0.9649023,4.0000000,-1.2596501,1.0925032,23.7501869,-0.6701546
99,,-5.361113611150471,20.625546647536481,-13.1629114,-0.0036364,27.2727280,0.6914811,-0.8900137,4.0000000,-1.1880372,1.0925878,23.7600975,-0.5919902
100,,-5.353656971150471,20.625546647536481,-13.1626272,-0.0037190,26.4462814,0.5517825,-0.8119293,4.0000000,-1.1147263,1.0927920,23.7842445,-0.5091323
101,,-5.346200331150471,20.625546647536481,-13.1622610,-0.0039669,25.6198349,0.4169475,-0.7296268,4.0000000,-1.0396246,1.0930938,23.8206997,-0.4196291
102,,-5.510246411150471,20.618090007536480,-13.1482182,0.0024793,42.9752083,1.2197269,-1.2128507,4.0000000,-0.9022079,1.1225771,27.0420494,-1.5234935
103,,-5.502789771150471,20.618090007536480,-13.1503048,-0.0055372,21.4876041,1.4380263,-1.2913389,4.0000000,-1.0557743,1.1198961,26.7705898,-1.5269035
104,,-5.495333131150471,20.618090007536480,-13.1522789,-0.0035537,26.4462814,1.6330541,-1.3575422,4.0000000,-1.1967322,1.1170276,26.4738407,-1.5183522
105,,-5.487876491150471,20.618090007536480,-13.1541328,-0.0017355,31.4049587,1.8050106,-1.4137237,4.0000000,-1.3254702,1.1140220,26.1588516,-1.5019772
106,,-5.480419851150471,20.618090007536480,-13.1558599,-0.0000826,36.3636360,1.9445136,-1.4569347,4.0000000,-1.4368874,1.1109719,25.8353939,-1.4769819
107,,-5.472963211150471,20.618090007536480,-13.1574574,0.0015702,41.3223152,2.0559535,-1.4897320,4.0000000,-1.5310550,1.1079742,25.5110149,-1.4484091
108,,-5.465506571150471,20.618090007536480,-13.1589212,0.0029752,45.4545441,2.1284108,-1.5093507,4.0000000,-1.6038195,1.1050974,25.1945190,-1.4148819
109,,-5.458049931150471,20.618090007536480,-13.1602516,-0.0057025,19.0082645,2.1716814,-1.5195233,4.0000000,-1.6586685,1.1023973,24.8927307,-1.3803779
110,,-5.450593291150471,20.618090007536480,-13.1614466,-0.0044628,22.3140488,2.1813374,-1.5186614,4.0000000,-1.6933731,1.0999267,24.6131802,-1.3439497
111,,-5.443136651150471,20.618090007536480,-13.1625071,-0.0034711,25.6198349,2.1624434,-1.5087528,4.0000000,-1.7114722,1.0977238,24.3586693,-1.3060335
112,,-5.435680011150471,20.618090007536480,-13.1634350,-0.0025620,28.0991745,2.1092772,-1.4875034,4.0000000,-1.7104940,1.0957892,24.1343136,-1.2645127
113,,-5.428223371150471,20.618090007536480,-13.1642323,-0.0019008,30.5785122,2.0311229,-1.4579893,4.0000000,-1.6959876,1.0941484,23.9418945,-1.2199910
114,,-5.420766731150471,20.618090007536480,-13.1649027,-0.0013223,32.2314034,1.9330748,-1.4215039,4.0000000,-1.6699635,1.0928118,23.7828712,-1.1730443
115,,-5.413310091150471,20.618090007536480,-13.1654491,-0.0009091,33.8842964,1.8130946,-1.3765671,4.0000000,-1.6321045,1.0917535,23.6552219,-1.1210299
116,,-5.405853451150471,20.618090007536480,-13.1658754,-0.0005785,34.7107430,1.6794714,-1.3252459,4.0000000,-1.5844072,1.0909523,23.5594234,-1.0660844
117,,-5.398396811150471,20.618090007536480,-13.1661863,-0.0002479,35.5371895,1.5331365,-1.2673109,4.0000000,-1.5280793,1.0903910,23.4933758,-1.0065423
118,,-5.390940171150471,20.618090007536480,-13.1663857,-0.0000826,36.3636360,1.3861587,-1.2073494,4.0000000,-1.4709330,1.0900583,23.4536591,-0.9437658
119,,-5.383483531150471,20.618090007536480,-13.1664791,0.0000000,36.3636360,1.2311136,-1.1414256,5.0000000,-1.4082780,1.0899364,23.4386253,-0.8745733
120,,-5.376026891150471,20.618090007536480,-13.1664705,0.0000000,36.3636360,1.0747708,-1.0716372,4.0000000,-1.3429654,1.0900013,23.4464512,-0.8003089
121,,-5.368570251150471,20.618090007536480,-13.1663647,0.0000000,36.3636360,0.9142086,-0.9953038,4.0000000,-1.2714843,1.0902299,23.4743862,-0.7191234
122,,-5.361113611150471,20.618090007536480,-13.1661663,0.0000000,36.3636360,0.7579569,-0.9161997,4.0000000,-1.2004948,1.0905974,23.5196095,-0.6319048
123,,-5.353656971150471,20.618090007536480,-13.1658821,-0.0001653,35.5371895,0.6068860,-0.8340226,4.0000000,-1.1295128,1.0910952,23.5801601,-0.5385325
124,,-5.346200331150471,20.618090007536480,-13.1655149,-0.0004959,34.7107430,0.4635657,-0.7487922,4.0000000,-1.0569961,1.0917090,23.6539497,-0.4405883
125,,-5.517703051150471,20.610633367536479,-13.1491184,0.0033884,45.4545441,1.2334244,-1.2084728,4.0000000,-0.8429299,1.1226333,27.0466404,-1.5740157
126,,-5.510246411150471,20.610633367536479,-13.1513319,-0.0044628,23.9669418,1.4725415,-1.2966193,4.0000000,-0.9984192,1.1199237,26.7726917,-1.5948193
127,,-5.502789771150471,20.610633367536479,-13.1534367,-0.0024793,28.9256191,1.6920446,-1.3727242,4.0000000,-1.1435095,1.1169488,26.4641666,-1.6019388
128,,-5.495333131150471,20.610633367536479,-13.1554251,-0.0004959,34.7107430,1.8851042,-1.4364456,4.0000000,-1.2756469,1.1137960,26.1346779,-1.5972443
129,,-5.487876491150471,20.610633367536479,-13.1572905,0.0013223,40.4958687,2.0535393,-1.4895632,4.0000000,-1.3954030,1.1105455,25.7897015,-1.5837234
130,,-5.480419851150471,20.610633367536479,-13.1590271,0.0029752,45.4545441,2.1917522,-1.5313890,4.0000000,-1.4986074,1.1073117,25.4383717,-1.5641705
131,,-5.472963211150471,20.610633367536479,-13.1606312,-0.0053719,19.0082645,2.2867739,-1.5584515,4.0000000,-1.5809239,1.1041802,25.0907784,-1.5359790
132,,-5.465506571150471,20.610633367536479,-13.1621008,-0.0038843,23.1404953,2.3472972,-1.5744261,4.0000000,-1.6453074,1.1012011,24.7564430,-1.5035446
133,,-5.458049931150471,20.610633367536479,-13.1634340,-0.0024793,27.2727280,2.3760552,-1.5803503,4.0000000,-1.6919194,1.0984383,24.4420338,-1.4687812
134,,-5.450593291150471,20.610633367536479,-13.1646318,-0.0011570,31.4049587,2.3660452,-1.5741711,4.0000000,-1.7194990,1.0959508,24.1521111,-1.4288431
135,,-5.443136651150471,20.610633367536479,-13.1656952,-0.0001653,34.7107430,2.3234978,-1.5578274,4.0000000,-1.7292478,1.0937567,23.8927040,-1.3864069
136,,-5.435680011150471,20.610633367536479,-13.1666250,0.0007438,37.1900826,2.2562108,-1.5332692,4.0000000,-1.7235209,1.0918713,23.6687622,-1.3430176
137,,-5.428223371150471,20.610633367536479,-13.1674242,0.0014876,39.6694221,2.1666024,-1.5012758,4.0000000,-1.7050878,1.0903141,23.4807644,-1.2974638
138,,-5.420766731150471,20.610633367536479,-13.1680965,0.0021488,41.3223152,2.0502837,-1.4599906,4.0000000,-1.6742269,1.0890745,23.3293285,-1.2457544
139,,-5.413310091150471,20.610633367536479,-13.1686449,0.0026446,42.9752083,1.9186761,-1.4123092,4.0000000,-1.6338319,1.0881319,23.2146645,-1.1907866
140,,-5.405853451150471,20.610633367536479,-13.1690731,0.0030579,43.8016510,1.7742076,-1.3587495,4.0000000,-1.5865560,1.0874796,23.1357861,-1.1309432
141,,-5.398396811150471,20.610633367536479,-13.1693859,0.0033884,44.6280975,1.6177157,-1.2988299,4.0000000,-1.5322386,1.0871005,23.0886192,-1.0654213
142,,-5.390940171150471,20.610633367536479,-13.1695881,0.0035537,45.4545441,1.4533303,-1.2337338,4.0000000,-1.4742831,1.0869623,23.0707378,-0.9931844
143,,-5.383483531150471,20.610633367536479,-13.1696844,0.0036364,45.4545441,1.2879977,-1.1651194,5.0000000,-1.4129196,1.0870420,23.0815964,-0.9173191
144,,-5.376026891150471,20.610633367536479,-13.1696787,0.0036364,45.4545441,1.1196932,-1.0917338,4.0000000,-1.3487642,1.0873263,23.1182957,-0.8347036
145,,-5.368570251150471,20.610633367536479,-13.1695766,0.0036364,45.4545441,0.9502297,-1.0128505,4.0000000,-1.2792472,1.0878050,23.1772175,-0.7464539
146,,-5.361113611150471,20.610633367536479,-13.1693830,0.0036364,45.4545441,0.7855505,-0.9310253,4.0000000,-1.2096676,1.0884538,23.2570744,-0.6523831
147,,-5.353656971150471,20.610633367536479,-13.1691027,0.0034711,44.6280975,0.6279271,-0.8471122,4.0000000,-1.1418419,1.0892491,23.3553963,-0.5523825
148,,-5.346200331150471,20.610633367536479,-13.1687422,0.0031405,43.8016510,0.4753821,-0.7581956,4.0000000,-1.0698876,1.0901793,23.4684925,-0.4465037
149,,-5.532616331150471,20.603176727536482,-13.1473846,0.0017355,40.4958687,0.9396288,-1.0824223,4.0000000,-0.6236262,1.1248170,27.2658539,-1.5412183
150,,-5.525159691150471,20.603176727536482,-13.1498098,0.0041322,47.9338837,1.1999518,-1.1863446,4.0000000,-0.7821207,1.1226062,27.0435658,-1.5905684
151,,-5.517703051150471,20.603176727536482,-13.1521435,-0.0036364,25.6198349,1.4545754,-1.2823796,4.0000000,-0.9364173,1.1199358,26.7742901,-1.6283420
152,,-5.510246411150471,20.603176727536482,-13.1543751,-0.0014876,31.4049587,1.6957657,-1.3683069,4.0000000,-1.0837961,1.1169258,26.4629917,-1.6528176
153,,-5.502789771150471,20.603176727536482,-13.1564951,0.0004959,37.1900826,1.9096833,-1.4403247,4.0000000,-1.2190064,1.1136721,26.1210709,-1.6616428
154,,-5.495333131150471,20.603176727536482,-13.1584959,0.0025620,43.8016510,2.0992773,-1.5016166,4.0000000,-1.3429298,1.1102715,25.7591476,-1.6603034
155,,-5.487876491150471,20.603176727536482,-13.1603708,-0.0056198,19.0082645,2.2602475,-1.5517080,4.0000000,-1.4539613,1.1068289,25.3849316,-1.6494547
156,,-5.480419851150471,20.603176727536482,-13.1621151,-0.0038843,23.1404953,2.3834069,-1.5885410,4.0000000,-1.5472885,1.1034402,25.0087566,-1.6297936
157,,-5.472963211150471,20.603176727536482,-13.1637259,-0.0022314,27.2727280,2.4650812,-1.6113834,4.0000000,-1.6208676,1.1001897,24.6423397,-1.6018993
158,,-5.465506571150471,20.603176727536482,-13.1652002,-0.0007438,32.2314034,2.5107794,-1.6228709,4.0000000,-1.6760551,1.0971497,24.2919941,-1.5696868
159,,-5.458049931150471,20.603176727536482,-13.1665373,0.0005785,36.3636360,2.5215771,-1.6237335,4.0000000,-1.7134356,1.0943820,23.9660015,-1.5340315
160,,-5.450593291150471,20.603176727536482,-13.1677389,0.0018182,40.4958687,2.5006838,-1.6149451,4.0000000,-1.7348410,1.0918998,23.6703415,-1.4950490
161,,-5.443136651150471,20.603176727536482,-13.1688051,0.0028099,43.8016510,2.4455874,-1.5954953,4.0000000,-1.7382962,1.0897260,23.4094410,-1.4526945
162,,-5.435680011150471,20.603176727536482,-13.1697378,0.0037190,46.2809906,2.3614058,-1.5665377,4.0000000,-1.7262832,1.0879066,23.1855354,-1.4067922
