OID_,ClipsFinal_DEM_Large_S3_RegR,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
64,,-3.012272011150471,23.048954647536480,-12.7680349,0.0028926,38.8429756,-0.0266418,-0.1066259,4.0000000,-0.0454617,1.0439355,16.6892395,-0.1677901,0.1147747
65,,-3.004815371150471,23.048954647536480,-12.7694712,0.0043802,46.2809906,-0.0231592,-0.1243016,4.0000000,-0.0535903,1.0441087,16.7216301,-0.1950130,0.1250858
66,,-2.997358731150471,23.048954647536480,-12.7709122,-0.0042149,11.5702477,-0.0173098,-0.1434967,4.0000000,-0.0643533,1.0442675,16.7490883,-0.2226401,0.1346850
67,,-2.989902091150471,23.048954647536480,-12.7723560,-0.0028099,15.7024794,-0.0114151,-0.1617422,4.0000000,-0.0752172,1.0444056,16.7746372,-0.2482671,0.1461921
68,,-2.982445451150471,23.048954647536480,-12.7738018,-0.0014050,20.6611576,-0.0044227,-0.1818091,4.0000000,-0.0871881,1.0445279,16.7976837,-0.2764302,0.1611714
69,,-2.974988811150471,23.048954647536480,-12.7752476,0.0000826,26.4462814,0.0068894,-0.2058294,4.0000000,-0.1050913,1.0446224,16.8144531,-0.3065675,0.1772516
70,,-2.967532171150471,23.048954647536480,-12.7766924,0.0015702,33.0578499,0.0192242,-0.2303018,4.0000000,-0.1235815,1.0446657,16.8221035,-0.3370221,0.1972466
71,,-2.960075531150471,23.048954647536480,-12.7781324,0.0029752,39.6694221,0.0326207,-0.2549628,4.0000000,-0.1432243,1.0446751,16.8249836,-0.3667013,0.2208480
72,,-2.952618891150470,23.048954647536480,-12.7795677,0.0044628,47.1074371,0.0479287,-0.2802297,4.0000000,-0.1653681,1.0446513,16.8205566,-0.3950913,0.2473811
73,,-2.945162251150471,23.048954647536480,-12.7809954,-0.0041322,11.5702477,0.0685144,-0.3103989,4.0000000,-0.1937596,1.0445714,16.8071327,-0.4270382,0.2816703
74,,-2.937705611150471,23.048954647536480,-12.7824125,-0.0027273,15.7024794,0.0895957,-0.3394509,4.0000000,-0.2218830,1.0444424,16.7825794,-0.4570188,0.3198976
75,,-2.922792331150471,23.048954647536480,-12.7852077,0.0000826,26.4462814,0.1414909,-0.4018935,4.0000000,-0.2894638,1.0440083,16.7044773,-0.5143232,0.4144343
76,,-2.915335691150471,23.048954647536480,-12.7865801,0.0014050,32.2314034,0.1729571,-0.4355163,4.0000000,-0.3301615,1.0436817,16.6449242,-0.5408710,0.4729493
77,,-2.907879051150471,23.048954647536480,-12.7879314,0.0027273,38.8429756,0.2044903,-0.4671514,4.0000000,-0.3703238,1.0432919,16.5737152,-0.5639790,0.5334928
78,,-2.900422411150471,23.048954647536480,-12.7892609,0.0040496,45.4545441,0.2404803,-0.5010704,4.0000000,-0.4147941,1.0428356,16.4889069,-0.5873466,0.6040060
79,,-2.892965771150471,23.048954647536480,-12.7905645,-0.0046281,9.0909090,0.2787776,-0.5352928,4.0000000,-0.4611890,1.0423002,16.3892078,-0.6093966,0.6816489
80,,-2.885509131150471,23.048954647536480,-12.7918386,-0.0033884,12.3966942,0.3186839,-0.5691178,4.0000000,-0.5096267,1.0417026,16.2765446,-0.6286091,0.7647406
81,,-2.878052491150471,23.048954647536480,-12.7930832,-0.0021488,16.5289249,0.3565367,-0.5998992,4.0000000,-0.5564389,1.0410295,16.1498699,-0.6433595,0.8462649
82,,-2.870595851150471,23.048954647536480,-12.7942924,-0.0009917,20.6611576,0.3967139,-0.6314220,4.0000000,-0.6068579,1.0402950,16.0103588,-0.6559861,0.9359108
83,,-2.863139211150471,23.048954647536480,-12.7954674,0.0001653,25.6198349,0.4366552,-0.6620213,4.0000000,-0.6562182,1.0395081,15.8565807,-0.6678244,1.0291510
84,,-2.855682571150471,23.048954647536480,-12.7966032,0.0011570,30.5785122,0.4734282,-0.6896278,4.0000000,-0.7031190,1.0386553,15.6897926,-0.6761365,1.1187065
85,,-2.848225931150471,23.048954647536480,-12.7976990,0.0022314,36.3636360,0.5056247,-0.7140157,4.0000000,-0.7467978,1.0377537,15.5118656,-0.6812336,1.2038400
86,,-3.295624331150471,23.041498007536479,-12.7218199,-0.0030579,10.7438021,-0.1740863,0.0642040,4.0000000,0.4841736,1.0337251,14.6831818,-0.3557656,0.4255508
87,,-3.288167691150471,23.041498007536479,-12.7228928,-0.0019835,14.8760328,-0.1512274,0.0594079,4.0000000,0.4511532,1.0346150,14.8693457,-0.3323373,0.3708855
88,,-3.280711051150471,23.041498007536479,-12.7239771,-0.0009917,19.0082645,-0.1296009,0.0569788,4.0000000,0.4205293,1.0354570,15.0456848,-0.3065717,0.3203530
89,,-3.273254411150471,23.041498007536479,-12.7250729,0.0000000,23.9669418,-0.1083876,0.0544765,4.0000000,0.3877613,1.0362537,15.2088594,-0.2788083,0.2703387
90,,-3.265797771150471,23.041498007536479,-12.7261810,0.0011570,29.7520657,-0.0885151,0.0529985,4.0000000,0.3551276,1.0369940,15.3583527,-0.2491305,0.2237110
91,,-3.258341131150471,23.041498007536479,-12.7272987,0.0023140,35.5371895,-0.0705839,0.0522844,4.0000000,0.3229938,1.0376736,15.4954691,-0.2184250,0.1817325
92,,-3.250884491150471,23.041498007536479,-12.7284279,0.0034711,42.1487617,-0.0553334,0.0518291,4.0000000,0.2920142,1.0383047,15.6202364,-0.1883560,0.1458932
93,,-3.243427851150471,23.041498007536479,-12.7295675,0.0047107,48.7603302,-0.0425267,0.0507311,4.0000000,0.2609435,1.0388733,15.7326097,-0.1594812,0.1151978
94,,-3.146491531150470,23.041498007536479,-12.7453079,0.0004132,27.2727280,-0.0280308,0.0181736,4.0000000,-0.0345275,1.0418175,16.2963657,0.0708746,0.0672649
95,,-3.139034891150470,23.041498007536479,-12.7465868,0.0015702,33.0578499,-0.0307919,0.0131463,4.0000000,-0.0434550,1.0418350,16.2986774,0.0697476,0.0731175
96,,-3.131578251150470,23.041498007536479,-12.7478743,0.0028099,39.6694221,-0.0326862,0.0064467,4.0000000,-0.0517672,1.0418472,16.3007774,0.0646607,0.0771093
97,,-3.124121611150471,23.041498007536479,-12.7491713,0.0041322,46.2809906,-0.0352701,0.0001528,4.0000000,-0.0585520,1.0418553,16.3034439,0.0588575,0.0831496
98,,-3.116664971150471,23.041498007536479,-12.7504768,-0.0044628,9.0909090,-0.0376500,-0.0071110,4.0000000,-0.0646575,1.0418701,16.3051949,0.0504355,0.0891615
99,,-3.109208331150471,23.041498007536479,-12.7517929,-0.0031405,13.2231407,-0.0394514,-0.0139976,4.0000000,-0.0685625,1.0418872,16.3082981,0.0405672,0.0942343
100,,-3.101751691150471,23.041498007536479,-12.7531176,-0.0018182,17.3553715,-0.0409060,-0.0220947,4.0000000,-0.0716491,1.0419034,16.3115921,0.0274596,0.0991740
101,,-3.094295051150471,23.041498007536479,-12.7544508,-0.0005785,22.3140488,-0.0427459,-0.0293818,4.0000000,-0.0716185,1.0419461,16.3193245,0.0128549,0.1053510
102,,-3.086838411150471,23.041498007536479,-12.7557945,0.0007438,28.0991745,-0.0444209,-0.0364038,4.0000000,-0.0722305,1.0420098,16.3300819,-0.0005770,0.1115276
103,,-3.079381771150471,23.041498007536479,-12.7571478,0.0020661,34.7107430,-0.0457234,-0.0445743,4.0000000,-0.0734125,1.0420780,16.3434753,-0.0157361,0.1177470
104,,-3.071925131150471,23.041498007536479,-12.7585096,0.0034711,42.1487617,-0.0475622,-0.0534766,4.0000000,-0.0738994,1.0421615,16.3599663,-0.0330539,0.1261741
105,,-3.064468491150471,23.041498007536479,-12.7598820,0.0047934,48.7603302,-0.0492118,-0.0621657,4.0000000,-0.0737821,1.0422735,16.3800621,-0.0505492,0.1347259
106,,-3.057011851150471,23.041498007536479,-12.7612638,-0.0038017,11.5702477,-0.0502150,-0.0724438,4.0000000,-0.0748514,1.0424027,16.4039879,-0.0700363,0.1434923
107,,-3.049555211150471,23.041498007536479,-12.7626553,-0.0023967,15.7024794,-0.0499899,-0.0847470,4.0000000,-0.0778743,1.0425421,16.4306812,-0.0916197,0.1518971
108,,-3.042098571150471,23.041498007536479,-12.7640553,-0.0010744,20.6611576,-0.0495295,-0.0973059,4.0000000,-0.0802973,1.0426917,16.4584255,-0.1143145,0.1613028
109,,-3.034641931150471,23.041498007536479,-12.7654648,0.0002479,26.4462814,-0.0495338,-0.1082606,4.0000000,-0.0816679,1.0428522,16.4873524,-0.1348532,0.1715979
110,,-3.027185291150471,23.041498007536479,-12.7668819,0.0016529,33.0578499,-0.0472347,-0.1223567,4.0000000,-0.0862340,1.0430219,16.5190201,-0.1584794,0.1810719
111,,-3.019728651150471,23.041498007536479,-12.7683077,0.0031405,40.4958687,-0.0432228,-0.1384667,4.0000000,-0.0929442,1.0431768,16.5498276,-0.1839892,0.1908715
112,,-3.012272011150471,23.041498007536479,-12.7697392,0.0046281,47.9338837,-0.0383192,-0.1549691,4.0000000,-0.1012814,1.0433363,16.5788288,-0.2086569,0.2015468
113,,-3.004815371150471,23.041498007536479,-12.7711773,-0.0038843,12.3966942,-0.0334671,-0.1710840,4.0000000,-0.1076036,1.0434999,16.6076241,-0.2345644,0.2140995
114,,-2.997358731150471,23.041498007536479,-12.7726202,-0.0024793,16.5289249,-0.0253637,-0.1907309,4.0000000,-0.1188680,1.0436422,16.6344376,-0.2625938,0.2276296
115,,-2.989902091150471,23.041498007536479,-12.7740669,-0.0011570,21.4876041,-0.0164429,-0.2108008,4.0000000,-0.1311358,1.0437629,16.6571674,-0.2904658,0.2436320
116,,-2.982445451150471,23.041498007536479,-12.7755146,0.0002479,27.2727280,-0.0057845,-0.2317467,4.0000000,-0.1448120,1.0438620,16.6758060,-0.3186814,0.2611519
117,,-2.974988811150471,23.041498007536479,-12.7769642,0.0017355,33.8842964,0.0087782,-0.2562225,4.0000000,-0.1636009,1.0439324,16.6893387,-0.3488441,0.2820118
118,,-2.967532171150471,23.041498007536479,-12.7784119,0.0032231,41.3223152,0.0252569,-0.2813836,4.0000000,-0.1831460,1.0439576,16.6943607,-0.3796213,0.3056880
119,,-2.960075531150471,23.041498007536479,-12.7798557,0.0047107,48.7603302,0.0428620,-0.3065454,4.0000000,-0.2031107,1.0439496,16.6915455,-0.4099802,0.3326138
120,,-2.952618891150470,23.041498007536479,-12.7812948,-0.0038017,12.3966942,0.0634054,-0.3336594,4.0000000,-0.2270447,1.0438950,16.6833210,-0.4402740,0.3648126
121,,-2.945162251150471,23.041498007536479,-12.7827263,-0.0023967,16.5289249,0.0887128,-0.3639036,4.0000000,-0.2555154,1.0437828,16.6624966,-0.4722917,0.4033909
122,,-2.937705611150471,23.041498007536479,-12.7841482,-0.0010744,21.4876041,0.1153190,-0.3939361,4.0000000,-0.2846596,1.0436146,16.6310577,-0.5032126,0.4467914
123,,-2.930248971150471,23.041498007536479,-12.7855577,0.0003306,27.2727280,0.1458185,-0.4259286,4.0000000,-0.3187264,1.0433791,16.5886421,-0.5331308,0.4976990
124,,-2.922792331150471,23.041498007536479,-12.7869511,0.0017355,33.8842964,0.1806661,-0.4601819,4.0000000,-0.3566899,1.0430770,16.5343151,-0.5636739,0.5579317
125,,-2.915335691150471,23.041498007536479,-12.7883272,0.0030579,40.4958687,0.2175456,-0.4939398,4.0000000,-0.3979841,1.0427054,16.4640179,-0.5898954,0.6227173
126,,-2.907879051150471,23.041498007536479,-12.7896824,0.0044628,47.9338837,0.2548511,-0.5266884,4.0000000,-0.4384228,1.0422599,16.3798962,-0.6149539,0.6921431
127,,-2.900422411150471,23.041498007536479,-12.7910137,-0.0042149,9.9173555,0.2975242,-0.5621933,4.0000000,-0.4834214,1.0417408,16.2844391,-0.6409651,0.7737255
128,,-2.892965771150471,23.041498007536479,-12.7923193,-0.0028926,14.0495872,0.3422278,-0.5975345,4.0000000,-0.5310073,1.0411479,16.1723518,-0.6640618,0.8617588
129,,-2.885509131150471,23.041498007536479,-12.7935953,-0.0016529,18.1818180,0.3885361,-0.6325668,4.0000000,-0.5793465,1.0404853,16.0450439,-0.6857871,0.9557760
130,,-2.878052491150471,23.041498007536479,-12.7948389,-0.0004132,23.1404953,0.4328497,-0.6652157,4.0000000,-0.6275683,1.0397482,15.9033966,-0.7028632,1.0511531
131,,-2.870595851150471,23.041498007536479,-12.7960482,0.0006612,28.0991745,0.4805024,-0.6991366,4.0000000,-0.6786795,1.0389509,15.7483263,-0.7195938,1.1568006
132,,-2.863139211150471,23.041498007536479,-12.7972202,0.0018182,33.8842964,0.5229080,-0.7287331,4.0000000,-0.7257297,1.0380924,15.5783005,-0.7317365,1.2552445
133,,-2.855682571150471,23.041498007536479,-12.7983532,0.0028926,39.6694221,0.5654687,-0.7580419,4.0000000,-0.7736150,1.0371708,15.3957224,-0.7424687,1.3589045
134,,-2.848225931150471,23.041498007536479,-12.7994442,0.0039669,45.4545441,0.6016237,-0.7832640,4.0000000,-0.8163151,1.0362164,15.2019491,-0.7502128,1.4543996
135,,-3.303080971150471,23.034041367536481,-12.7223692,-0.0025620,12.3966942,-0.2098609,0.0160387,4.0000000,0.4743637,1.0331057,14.5505219,-0.4422862,0.4825574
136,,-3.295624331150471,23.034041367536481,-12.7234545,-0.0014876,16.5289249,-0.1855791,0.0071123,4.0000000,0.4379345,1.0340087,14.7426720,-0.4237098,0.4264603
137,,-3.288167691150471,23.034041367536481,-12.7245502,-0.0004132,21.4876041,-0.1628817,0.0010231,4.0000000,0.4046081,1.0348623,14.9217796,-0.4025619,0.3746890
138,,-3.280711051150471,23.034041367536481,-12.7256565,0.0005785,26.4462814,-0.1410170,-0.0040369,4.0000000,0.3713744,1.0356742,15.0900745,-0.3794481,0.3249184
139,,-3.273254411150471,23.034041367536481,-12.7267723,0.0016529,32.2314034,-0.1200052,-0.0089716,4.0000000,0.3370663,1.0364356,15.2447577,-0.3550095,0.2770416
140,,-3.265797771150471,23.034041367536481,-12.7278976,0.0028926,38.8429756,-0.1007710,-0.0124543,4.0000000,0.3039472,1.0371330,15.3866682,-0.3288559,0.2332284
141,,-3.258341131150471,23.034041367536481,-12.7290316,0.0040496,44.6280975,-0.0832041,-0.0137889,4.0000000,0.2720457,1.0377762,15.5155783,-0.2996234,0.1930944
142,,-3.250884491150471,23.034041367536481,-12.7301741,-0.0047934,7.4380164,-0.0682313,-0.0155509,4.0000000,0.2405479,1.0383658,15.6314077,-0.2716496,0.1588274
143,,-3.243427851150471,23.034041367536481,-12.7313261,-0.0035537,10.7438021,-0.0547657,-0.0172161,4.0000000,0.2079458,1.0388901,15.7354870,-0.2423781,0.1279591
144,,-3.235971211150471,23.034041367536481,-12.7324858,-0.0023967,14.8760328,-0.0445100,-0.0173258,4.0000000,0.1789410,1.0393547,15.8259449,-0.2135925,0.1043443
145,,-3.228514571150471,23.034041367536481,-12.7336540,-0.0012397,19.0082645,-0.0365878,-0.0167292,4.0000000,0.1508329,1.0397696,15.9068556,-0.1842913,0.0860309
146,,-3.161404811150470,23.034041367536481,-12.7445545,-0.0004959,23.1404953,-0.0375887,-0.0296378,4.0000000,-0.0558502,1.0413688,16.2124424,-0.0034254,0.0928682
147,,-3.153948171150470,23.034041367536481,-12.7458096,0.0007438,28.9256191,-0.0406650,-0.0348476,4.0000000,-0.0717612,1.0413741,16.2119141,0.0020660,0.1018870
148,,-3.146491531150470,23.034041367536481,-12.7470722,0.0020661,35.5371895,-0.0445958,-0.0374684,4.0000000,-0.0821647,1.0413647,16.2090740,0.0072279,0.1121737
149,,-3.139034891150470,23.034041367536481,-12.7483444,0.0033058,42.1487617,-0.0484706,-0.0415604,4.0000000,-0.0911496,1.0413480,16.2075691,0.0080289,0.1229597
150,,-3.131578251150470,23.034041367536481,-12.7496252,0.0045455,48.7603302,-0.0510970,-0.0477537,4.0000000,-0.1005503,1.0413327,16.2046967,0.0050430,0.1319145
151,,-3.124121611150471,23.034041367536481,-12.7509155,-0.0041322,9.9173555,-0.0544456,-0.0528424,4.0000000,-0.1083051,1.0413197,16.1996555,0.0026202,0.1423461
