OID_,ClipsFinal_DEM_Large_S3_RegR,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
20,,-3.556606731150472,21.460690327536479,-12.8341551,-0.0009917,28.0991745,-0.0782541,-0.1216157,4.0000000,-0.3555313,1.0585248,19.1486397,0.1122999,0.2882448
21,,-3.549150091150472,21.460690327536479,-12.8334999,-0.0014876,26.4462814,-0.0754945,-0.0997635,4.0000000,-0.3345921,1.0594437,19.2913647,0.1350651,0.2551911
22,,-3.541693451150472,21.460690327536479,-12.8328304,-0.0021488,23.9669418,-0.0716972,-0.0772551,4.0000000,-0.3110542,1.0603021,19.4232979,0.1565441,0.2232302
23,,-3.534236811150472,21.460690327536479,-12.8321466,-0.0028099,21.4876041,-0.0671110,-0.0526050,4.0000000,-0.2827679,1.0611016,19.5467052,0.1775579,0.1925325
24,,-3.526780171150472,21.460690327536479,-12.8314495,-0.0034711,19.0082645,-0.0615970,-0.0273074,4.0000000,-0.2518428,1.0618447,19.6601067,0.1972281,0.1651380
25,,-3.519323531150472,21.460690327536479,-12.8307419,-0.0041322,17.3553715,-0.0539888,0.0002359,4.0000000,-0.2144996,1.0625181,19.7605019,0.2149713,0.1384822
26,,-3.511866891150472,21.460690327536479,-12.8300247,-0.0048760,14.8760328,-0.0459749,0.0253019,4.0000000,-0.1796308,1.0631086,19.8490067,0.2302346,0.1183117
27,,-3.504410251150472,21.460690327536479,-12.8292990,0.0043802,47.9338837,-0.0364044,0.0539868,4.0000000,-0.1379945,1.0636120,19.9256134,0.2459681,0.1023330
28,,-3.496953611150472,21.460690327536479,-12.8285685,0.0035537,45.4545441,-0.0258678,0.0816258,4.0000000,-0.0956629,1.0640346,19.9872570,0.2589145,0.0920089
29,,-3.571520011150472,21.453233687536478,-12.8378830,0.0025620,42.1487617,-0.0817825,-0.1980656,4.0000000,-0.4034726,1.0560704,18.7599869,0.0073414,0.4220486
30,,-3.564063371150472,21.453233687536478,-12.8372803,0.0019835,39.6694221,-0.0808359,-0.1807072,4.0000000,-0.3954533,1.0571363,18.9295692,0.0340388,0.3879150
31,,-3.556606731150472,21.453233687536478,-12.8366604,0.0014050,37.1900826,-0.0782958,-0.1639985,4.0000000,-0.3854474,1.0581770,19.0934048,0.0574504,0.3531542
32,,-3.549150091150472,21.453233687536478,-12.8360243,0.0009091,35.5371895,-0.0751023,-0.1437228,4.0000000,-0.3668515,1.0591810,19.2505264,0.0794059,0.3128819
33,,-3.541693451150472,21.453233687536478,-12.8353710,0.0002479,33.0578499,-0.0710714,-0.1217471,4.0000000,-0.3438675,1.0601265,19.3974037,0.1003732,0.2715906
34,,-3.534236811150472,21.453233687536478,-12.8347034,-0.0004132,30.5785122,-0.0666786,-0.0985256,4.0000000,-0.3168040,1.0610224,19.5341072,0.1197528,0.2322442
35,,-3.526780171150472,21.453233687536478,-12.8340216,-0.0010744,28.0991745,-0.0614109,-0.0750782,4.0000000,-0.2878720,1.0618598,19.6605949,0.1377156,0.1955699
36,,-3.519323531150472,21.453233687536478,-12.8333273,-0.0016529,26.4462814,-0.0548083,-0.0483306,4.0000000,-0.2510988,1.0626177,19.7762032,0.1544375,0.1586189
37,,-3.511866891150472,21.453233687536478,-12.8326216,-0.0023140,23.9669418,-0.0474195,-0.0234616,4.0000000,-0.2157181,1.0632939,19.8770638,0.1687949,0.1276335
38,,-3.504410251150472,21.453233687536478,-12.8319073,-0.0029752,21.4876041,-0.0390133,0.0030274,4.0000000,-0.1750218,1.0638843,19.9647617,0.1810767,0.1003082
39,,-3.496953611150472,21.453233687536478,-12.8311844,-0.0037190,19.0082645,-0.0300489,0.0315218,4.0000000,-0.1312724,1.0643810,20.0397682,0.1943160,0.0795071
40,,-3.489496971150472,21.453233687536478,-12.8304577,-0.0043802,17.3553715,-0.0204316,0.0594360,4.0000000,-0.0869455,1.0647938,20.0995750,0.2058174,0.0655779
41,,-3.578976651150472,21.445777047536478,-12.8409023,-0.0040496,15.7024794,-0.0870163,-0.2483612,4.0000000,-0.4271465,1.0542279,18.4607182,-0.0695758,0.5442942
42,,-3.571520011150472,21.445777047536478,-12.8403397,-0.0047934,13.2231407,-0.0840818,-0.2355045,4.0000000,-0.4263251,1.0553938,18.6505470,-0.0446839,0.5093726
43,,-3.564063371150472,21.445777047536478,-12.8397589,0.0045455,48.7603302,-0.0811791,-0.2202178,4.0000000,-0.4202513,1.0565336,18.8338375,-0.0201842,0.4696316
44,,-3.556606731150472,21.445777047536478,-12.8391609,0.0038843,46.2809906,-0.0776036,-0.2050299,4.0000000,-0.4135838,1.0576499,19.0110474,0.0035240,0.4300952
45,,-3.549150091150472,21.445777047536478,-12.8385448,0.0033884,44.6280975,-0.0745071,-0.1853895,4.0000000,-0.3974997,1.0587364,19.1809158,0.0267206,0.3839532
46,,-3.541693451150472,21.445777047536478,-12.8379107,0.0027273,42.1487617,-0.0700357,-0.1658549,4.0000000,-0.3776459,1.0597706,19.3419170,0.0459361,0.3374083
47,,-3.534236811150472,21.445777047536478,-12.8372612,0.0020661,39.6694221,-0.0651286,-0.1429945,4.0000000,-0.3500625,1.0607466,19.4918003,0.0640735,0.2873705
48,,-3.526780171150472,21.445777047536478,-12.8365955,0.0014050,37.1900826,-0.0595845,-0.1201104,4.0000000,-0.3212631,1.0616583,19.6313114,0.0810422,0.2404920
49,,-3.519323531150472,21.445777047536478,-12.8359165,0.0008264,35.5371895,-0.0529162,-0.0967694,4.0000000,-0.2872931,1.0624988,19.7575188,0.0937542,0.1949403
50,,-3.511866891150472,21.445777047536478,-12.8352242,0.0001653,33.0578499,-0.0463645,-0.0724781,4.0000000,-0.2521414,1.0632592,19.8723888,0.1071853,0.1543233
51,,-3.504410251150472,21.445777047536478,-12.8345213,-0.0004959,30.5785122,-0.0392621,-0.0455316,4.0000000,-0.2102349,1.0639352,19.9723473,0.1191717,0.1166220
52,,-3.496953611150472,21.445777047536478,-12.8338089,-0.0012397,28.0991745,-0.0318725,-0.0187481,4.0000000,-0.1676160,1.0645188,20.0587215,0.1301199,0.0859337
53,,-3.489496971150472,21.445777047536478,-12.8330908,-0.0018182,26.4462814,-0.0239302,0.0078450,4.0000000,-0.1236227,1.0650021,20.1306801,0.1393128,0.0615867
54,,-3.482040331150472,21.445777047536478,-12.8323679,-0.0024793,23.9669418,-0.0157830,0.0336837,4.0000000,-0.0798339,1.0653961,20.1885586,0.1472014,0.0443121
55,,-3.586433291150472,21.438320407536480,-12.8438406,-0.0011570,26.4462814,-0.0950274,-0.2914381,4.0000000,-0.4381357,1.0520940,18.1095085,-0.1447405,0.6718621
56,,-3.578976651150472,21.438320407536480,-12.8433218,-0.0015702,24.7933884,-0.0917009,-0.2816892,4.0000000,-0.4460447,1.0533264,18.3143921,-0.1173337,0.6417034
57,,-3.571520011150472,21.438320407536480,-12.8427839,-0.0022314,22.3140488,-0.0874115,-0.2703969,4.0000000,-0.4484613,1.0545573,18.5148468,-0.0923326,0.6048002
58,,-3.564063371150472,21.438320407536480,-12.8422270,-0.0028099,20.6611576,-0.0814223,-0.2578431,4.0000000,-0.4450224,1.0557679,18.7107430,-0.0706638,0.5603803
59,,-3.556606731150472,21.438320407536480,-12.8416519,-0.0033884,19.0082645,-0.0764511,-0.2444885,4.0000000,-0.4403665,1.0569490,18.9000645,-0.0486106,0.5173543
60,,-3.549150091150472,21.438320407536480,-12.8410578,-0.0038843,17.3553715,-0.0719913,-0.2269281,4.0000000,-0.4257591,1.0581064,19.0824890,-0.0280970,0.4658346
61,,-3.541693451150472,21.438320407536480,-12.8404446,-0.0045455,15.7024794,-0.0666073,-0.2089757,4.0000000,-0.4079351,1.0592222,19.2554398,-0.0100164,0.4131769
62,,-3.534236811150472,21.438320407536480,-12.8398142,0.0047107,48.7603302,-0.0611103,-0.1883322,4.0000000,-0.3831184,1.0602745,19.4193077,0.0064540,0.3568719
63,,-3.526780171150472,21.438320407536480,-12.8391666,0.0039669,46.2809906,-0.0543091,-0.1679447,4.0000000,-0.3564686,1.0612582,19.5703754,0.0205792,0.3012630
64,,-3.519323531150472,21.438320407536480,-12.8385038,0.0033884,44.6280975,-0.0482785,-0.1440440,4.0000000,-0.3219619,1.0621727,19.7085857,0.0338740,0.2453578
65,,-3.511866891150472,21.438320407536480,-12.8378267,0.0027273,42.1487617,-0.0426816,-0.1207488,4.0000000,-0.2874397,1.0630115,19.8345242,0.0459421,0.1969235
66,,-3.504410251150472,21.438320407536480,-12.8371372,0.0020661,39.6694221,-0.0367237,-0.0943907,4.0000000,-0.2454792,1.0637647,19.9472294,0.0566978,0.1494018
67,,-3.496953611150472,21.438320407536480,-12.8364372,0.0013223,37.1900826,-0.0305044,-0.0690710,4.0000000,-0.2037850,1.0644300,20.0456200,0.0656430,0.1092860
68,,-3.489496971150472,21.438320407536480,-12.8357286,0.0007438,35.5371895,-0.0241005,-0.0431020,4.0000000,-0.1597698,1.0649921,20.1295357,0.0735658,0.0751720
69,,-3.482040331150472,21.438320407536480,-12.8350143,0.0000826,33.0578499,-0.0174600,-0.0181763,4.0000000,-0.1154117,1.0654563,20.1971550,0.0790591,0.0480776
70,,-3.474583691150472,21.438320407536480,-12.8342962,-0.0005785,30.5785122,-0.0111485,0.0080603,4.0000000,-0.0677732,1.0658213,20.2499733,0.0838937,0.0288333
71,,-3.586433291150472,21.430863767536479,-12.8462152,0.0009091,35.5371895,-0.1016370,-0.3205433,4.0000000,-0.4501767,1.0510162,17.9272919,-0.1909100,0.7712470
72,,-3.578976651150472,21.430863767536479,-12.8457232,0.0005785,33.8842964,-0.0943350,-0.3148727,4.0000000,-0.4627895,1.0523006,18.1436787,-0.1669558,0.7425788
73,,-3.571520011150472,21.430863767536479,-12.8452110,0.0000000,31.4049587,-0.0879682,-0.3053996,4.0000000,-0.4679876,1.0535849,18.3571033,-0.1428116,0.7037936
74,,-3.564063371150472,21.430863767536479,-12.8446808,-0.0004959,29.7520657,-0.0802900,-0.2948770,4.0000000,-0.4675335,1.0548592,18.5637474,-0.1222206,0.6581857
75,,-3.556606731150472,21.430863767536479,-12.8441296,-0.0009917,28.0991745,-0.0740179,-0.2824831,4.0000000,-0.4640734,1.0561043,18.7638664,-0.1008929,0.6109067
76,,-3.549150091150472,21.430863767536479,-12.8435593,-0.0014050,26.4462814,-0.0678249,-0.2675798,4.0000000,-0.4529549,1.0573131,18.9584808,-0.0822047,0.5568988
77,,-3.541693451150472,21.430863767536479,-12.8429689,-0.0019835,24.7933884,-0.0611429,-0.2513689,4.0000000,-0.4382690,1.0584912,19.1432629,-0.0644689,0.4993546
78,,-3.534236811150472,21.430863767536479,-12.8423595,-0.0026446,22.3140488,-0.0540767,-0.2331587,4.0000000,-0.4164090,1.0596231,19.3191719,-0.0499084,0.4370837
79,,-3.526780171150472,21.430863767536479,-12.8417311,-0.0033058,19.8347111,-0.0474775,-0.2124566,4.0000000,-0.3886646,1.0606824,19.4812641,-0.0362487,0.3725199
80,,-3.519323531150472,21.430863767536479,-12.8410864,-0.0038843,18.1818180,-0.0422184,-0.1896730,4.0000000,-0.3560417,1.0616645,19.6311092,-0.0233043,0.3105568
81,,-3.511866891150472,21.430863767536479,-12.8404255,-0.0045455,16.5289249,-0.0364541,-0.1680140,4.0000000,-0.3226456,1.0625690,19.7683239,-0.0133824,0.2540458
82,,-3.504410251150472,21.430863767536479,-12.8397503,0.0047107,48.7603302,-0.0311322,-0.1434996,4.0000000,-0.2822561,1.0633870,19.8921013,-0.0047430,0.1983226
83,,-3.496953611150472,21.430863767536479,-12.8390636,0.0039669,46.2809906,-0.0255985,-0.1186215,4.0000000,-0.2392097,1.0641216,20.0001984,0.0019667,0.1475665
84,,-3.489496971150472,21.430863767536479,-12.8383665,0.0033884,44.6280975,-0.0206037,-0.0941636,4.0000000,-0.1953446,1.0647572,20.0928288,0.0070174,0.1051245
85,,-3.482040331150472,21.430863767536479,-12.8376617,0.0027273,42.1487617,-0.0157562,-0.0700959,4.0000000,-0.1507839,1.0652827,20.1710110,0.0105921,0.0698424
86,,-3.474583691150472,21.430863767536479,-12.8369513,0.0020661,39.6694221,-0.0114044,-0.0448915,4.0000000,-0.1040314,1.0657059,20.2341366,0.0142483,0.0416941
87,,-3.593889931150472,21.423407127536478,-12.8490124,0.0035537,46.2809906,-0.1159669,-0.3522273,4.0000000,-0.4408793,1.0485041,17.4981976,-0.2635754,0.8958947
88,,-3.586433291150472,21.423407127536478,-12.8485670,0.0031405,44.6280975,-0.1072829,-0.3490288,4.0000000,-0.4594573,1.0498260,17.7255917,-0.2386004,0.8723739
89,,-3.578976651150472,21.423407127536478,-12.8481035,0.0027273,42.9752083,-0.0975741,-0.3456474,4.0000000,-0.4759765,1.0511590,17.9515381,-0.2153182,0.8454017
90,,-3.571520011150472,21.423407127536478,-12.8476200,0.0021488,40.4958687,-0.0868649,-0.3401992,4.0000000,-0.4867687,1.0524896,18.1751461,-0.1936297,0.8081759
91,,-3.564063371150472,21.423407127536478,-12.8471165,0.0016529,38.8429756,-0.0790513,-0.3298857,4.0000000,-0.4887475,1.0538042,18.3925819,-0.1710239,0.7608551
92,,-3.556606731150472,21.423407127536478,-12.8465919,0.0011570,37.1900826,-0.0697700,-0.3195882,4.0000000,-0.4869328,1.0551039,18.6040287,-0.1522435,0.7097063
93,,-3.549150091150472,21.423407127536478,-12.8460455,0.0007438,35.5371895,-0.0611035,-0.3071856,4.0000000,-0.4783595,1.0563729,18.8076477,-0.1360117,0.6529569
94,,-3.541693451150472,21.423407127536478,-12.8454790,0.0002479,33.8842964,-0.0524111,-0.2938478,4.0000000,-0.4673147,1.0576038,19.0037804,-0.1203809,0.5938321
95,,-3.534236811150472,21.423407127536478,-12.8448925,-0.0003306,31.4049587,-0.0446892,-0.2767608,4.0000000,-0.4472806,1.0587914,19.1887646,-0.1062410,0.5263594
96,,-3.526780171150472,21.423407127536478,-12.8442850,-0.0009091,28.9256191,-0.0376670,-0.2580919,4.0000000,-0.4212460,1.0599091,19.3633366,-0.0949378,0.4578315
97,,-3.519323531150472,21.423407127536478,-12.8436594,-0.0014050,27.2727280,-0.0322180,-0.2366673,4.0000000,-0.3900666,1.0609560,19.5246220,-0.0832680,0.3888562
98,,-3.511866891150472,21.423407127536478,-12.8430157,-0.0019835,25.6198349,-0.0262505,-0.2153159,4.0000000,-0.3566478,1.0619379,19.6728325,-0.0739840,0.3225507
99,,-3.504410251150472,21.423407127536478,-12.8423567,-0.0026446,23.1404953,-0.0213070,-0.1924024,4.0000000,-0.3177927,1.0628277,19.8064117,-0.0670121,0.2594241
100,,-3.496953611150472,21.423407127536478,-12.8416843,-0.0033058,20.6611576,-0.0168538,-0.1685104,4.0000000,-0.2752074,1.0636151,19.9252281,-0.0618135,0.2007136
101,,-3.489496971150472,21.423407127536478,-12.8409996,-0.0038843,19.0082645,-0.0135533,-0.1435643,4.0000000,-0.2299975,1.0643053,20.0279350,-0.0571312,0.1491267
102,,-3.482040331150472,21.423407127536478,-12.8403053,-0.0046281,16.5289249,-0.0105031,-0.1200540,4.0000000,-0.1859754,1.0648973,20.1152306,-0.0541326,0.1066972
103,,-3.474583691150472,21.423407127536478,-12.8396034,0.0046281,48.7603302,-0.0073809,-0.0976051,4.0000000,-0.1414774,1.0653920,20.1877270,-0.0537328,0.0711739
104,,-3.467127051150472,21.423407127536478,-12.8388968,0.0038843,46.2809906,-0.0051539,-0.0752745,4.0000000,-0.0965626,1.0657748,20.2441120,-0.0539864,0.0437387
105,,-3.593889931150472,21.415950487536477,-12.8513088,-0.0037190,14.0495872,-0.1248031,-0.3748451,4.0000000,-0.4454979,1.0471947,17.2678566,-0.3041923,0.9893315
106,,-3.586433291150472,21.415950487536477,-12.8508940,-0.0041322,13.2231407,-0.1129762,-0.3751501,4.0000000,-0.4680648,1.0485401,17.5041656,-0.2822352,0.9712721
107,,-3.578976651150472,21.415950487536477,-12.8504601,-0.0045455,12.3966942,-0.0999310,-0.3739014,4.0000000,-0.4874504,1.0499029,17.7392120,-0.2603523,0.9442757
108,,-3.571520011150472,21.415950487536477,-12.8500061,-0.0052066,10.7438021,-0.0867502,-0.3705779,4.0000000,-0.5009462,1.0512725,17.9699898,-0.2402096,0.9084231
109,,-3.564063371150472,21.415950487536477,-12.8495302,0.0042149,47.9338837,-0.0753225,-0.3642952,4.0000000,-0.5081267,1.0526295,18.1986141,-0.2204637,0.8652045
110,,-3.556606731150472,21.415950487536477,-12.8490334,0.0036364,46.2809906,-0.0621556,-0.3567304,4.0000000,-0.5092704,1.0539719,18.4205818,-0.2041904,0.8120047
111,,-3.549150091150472,21.415950487536477,-12.8485136,0.0031405,44.6280975,-0.0515394,-0.3454815,4.0000000,-0.5024467,1.0552942,18.6342239,-0.1885163,0.7511316
112,,-3.541693451150472,21.415950487536477,-12.8479729,0.0026446,42.9752083,-0.0402737,-0.3346585,4.0000000,-0.4936967,1.0565686,18.8382969,-0.1756205,0.6900876
113,,-3.534236811150472,21.415950487536477,-12.8474092,0.0020661,40.4958687,-0.0320274,-0.3193522,4.0000000,-0.4759822,1.0577961,19.0341167,-0.1627222,0.6212789
114,,-3.526780171150472,21.415950487536477,-12.8468237,0.0014876,38.0165291,-0.0241603,-0.3033196,4.0000000,-0.4532929,1.0589728,19.2186756,-0.1533462,0.5518711
115,,-3.519323531150472,21.415950487536477,-12.8462181,0.0009917,36.3636360,-0.0181099,-0.2839473,4.0000000,-0.4234741,1.0600812,19.3900757,-0.1444205,0.4782595
116,,-3.511866891150472,21.415950487536477,-12.8455944,0.0004132,34.7107430,-0.0116628,-0.2642096,4.0000000,-0.3910521,1.0611171,19.5486145,-0.1373671,0.4054207
117,,-3.504410251150472,21.415950487536477,-12.8449526,-0.0002479,32.2314034,-0.0074690,-0.2418186,4.0000000,-0.3523000,1.0620643,19.6916962,-0.1313372,0.3344089
118,,-3.496953611150472,21.415950487536477,-12.8442945,-0.0009091,29.7520657,-0.0040113,-0.2192897,4.0000000,-0.3112119,1.0629088,19.8200665,-0.1273675,0.2694945
119,,-3.489496971150472,21.415950487536477,-12.8436232,-0.0014050,28.0991745,-0.0025174,-0.1944558,4.0000000,-0.2656758,1.0636553,19.9315586,-0.1232357,0.2097130
120,,-3.482040331150472,21.415950487536477,-12.8429403,-0.0020661,25.6198349,-0.0007374,-0.1721384,4.0000000,-0.2226547,1.0643054,20.0277042,-0.1216222,0.1602375
121,,-3.474583691150472,21.415950487536477,-12.8422489,-0.0027273,23.1404953,0.0005767,-0.1495949,4.0000000,-0.1780069,1.0648558,20.1082897,-0.1211829,0.1168658
122,,-3.467127051150472,21.415950487536477,-12.8415499,-0.0033884,20.6611576,0.0012181,-0.1282954,4.0000000,-0.1335738,1.0652902,20.1718941,-0.1230171,0.0824553
123,,-3.459670411150472,21.415950487536477,-12.8408461,-0.0041322,18.1818180,0.0006131,-0.1069720,4.0000000,-0.0873275,1.0656018,20.2191887,-0.1266164,0.0563154
124,,-3.601346571150472,21.408493847536480,-12.8539419,-0.0010744,23.9669418,-0.1491492,-0.3920590,4.0000000,-0.4171362,1.0444590,16.7771664,-0.3669819,1.0921451
125,,-3.593889931150472,21.408493847536480,-12.8535757,-0.0014050,23.1404953,-0.1331337,-0.3963067,4.0000000,-0.4474116,1.0458127,17.0226707,-0.3452017,1.0802866
126,,-3.586433291150472,21.408493847536480,-12.8531923,-0.0017355,22.3140488,-0.1171699,-0.3987662,4.0000000,-0.4735703,1.0471879,17.2664547,-0.3239622,1.0616385
127,,-3.578976651150472,21.408493847536480,-12.8527899,-0.0020661,21.4876041,-0.0994525,-0.4007458,4.0000000,-0.4978036,1.0485736,17.5102119,-0.3036880,1.0368358
128,,-3.571520011150472,21.408493847536480,-12.8523664,-0.0026446,19.8347111,-0.0838390,-0.3991055,4.0000000,-0.5136042,1.0499675,17.7505360,-0.2846069,1.0019170
129,,-3.564063371150472,21.408493847536480,-12.8519211,-0.0031405,18.1818180,-0.0682340,-0.3969467,4.0000000,-0.5251492,1.0513638,17.9865246,-0.2687442,0.9639910
130,,-3.556606731150472,21.408493847536480,-12.8514519,-0.0036364,16.5289249,-0.0528420,-0.3917087,4.0000000,-0.5288118,1.0527413,18.2158546,-0.2546056,0.9131124
131,,-3.549150091150472,21.408493847536480,-12.8509607,-0.0041322,14.8760328,-0.0397072,-0.3831529,4.0000000,-0.5256163,1.0540853,18.4383144,-0.2406895,0.8538358
132,,-3.541693451150472,21.408493847536480,-12.8504448,-0.0046281,14.0495872,-0.0270897,-0.3732888,4.0000000,-0.5181334,1.0553861,18.6500835,-0.2284442,0.7901461
133,,-3.534236811150472,21.408493847536480,-12.8499060,0.0047107,49.5867767,-0.0153856,-0.3619876,4.0000000,-0.5047126,1.0566518,18.8541260,-0.2192626,0.7226500
134,,-3.526780171150472,21.408493847536480,-12.8493443,0.0040496,47.1074371,-0.0075840,-0.3463975,4.0000000,-0.4836308,1.0578777,19.0456467,-0.2091642,0.6492612
135,,-3.519323531150472,21.408493847536480,-12.8487606,0.0035537,45.4545441,-0.0010014,-0.3284161,4.0000000,-0.4547020,1.0590326,19.2257805,-0.2021302,0.5713314
136,,-3.511866891150472,21.408493847536480,-12.8481560,0.0029752,43.8016510,0.0055915,-0.3104656,4.0000000,-0.4242288,1.0601007,19.3930569,-0.1967024,0.4956863
137,,-3.504410251150472,21.408493847536480,-12.8475323,0.0023140,41.3223152,0.0092798,-0.2896020,4.0000000,-0.3877075,1.0610937,19.5458069,-0.1914965,0.4206575
138,,-3.496953611150472,21.408493847536480,-12.8468904,0.0016529,38.8429756,0.0118340,-0.2673438,4.0000000,-0.3470007,1.0620029,19.6823597,-0.1876869,0.3481377
139,,-3.489496971150472,21.408493847536480,-12.8462334,0.0011570,37.1900826,0.0122261,-0.2437197,4.0000000,-0.3015512,1.0628102,19.8043346,-0.1858883,0.2819961
140,,-3.482040331150472,21.408493847536480,-12.8455629,0.0004959,34.7107430,0.0128567,-0.2215226,4.0000000,-0.2580448,1.0635124,19.9092560,-0.1850005,0.2243581
141,,-3.474583691150472,21.408493847536480,-12.8448820,-0.0001653,32.2314034,0.0131755,-0.2006308,4.0000000,-0.2143534,1.0641088,19.9983368,-0.1869083,0.1752585
142,,-3.467127051150472,21.408493847536480,-12.8441916,-0.0008264,29.7520657,0.0124186,-0.1805591,4.0000000,-0.1705288,1.0645976,20.0713406,-0.1905894,0.1351295
143,,-3.459670411150472,21.408493847536480,-12.8434935,-0.0015702,27.2727280,0.0093534,-0.1589800,4.0000000,-0.1232978,1.0649725,20.1254520,-0.1946623,0.1028604
144,,-3.608803211150472,21.401037207536479,-12.8564615,0.0010744,33.8842964,-0.1774495,-0.4007248,4.0000000,-0.3781863,1.0416847,16.2628536,-0.4232633,1.1719544
145,,-3.601346571150472,21.401037207536479,-12.8561449,0.0008264,33.0578499,-0.1599164,-0.4079784,4.0000000,-0.4133302,1.0430216,16.5144005,-0.4026266,1.1687864
146,,-3.593889931150472,21.401037207536479,-12.8558121,0.0005785,32.2314034,-0.1395909,-0.4155640,4.0000000,-0.4482752,1.0443949,16.7663269,-0.3828528,1.1612173
147,,-3.586433291150472,21.401037207536479,-12.8554621,0.0003306,31.4049587,-0.1196180,-0.4206989,4.0000000,-0.4773498,1.0457892,17.0181770,-0.3640480,1.1449258
148,,-3.578976651150472,21.401037207536479,-12.8550911,0.0000826,30.5785122,-0.0982928,-0.4257900,4.0000000,-0.5050095,1.0471910,17.2671490,-0.3465706,1.1254082
149,,-3.571520011150472,21.401037207536479,-12.8546991,-0.0004132,28.9256191,-0.0791961,-0.4272267,4.0000000,-0.5241011,1.0485926,17.5133133,-0.3303523,1.0953531
150,,-3.564063371150472,21.401037207536479,-12.8542843,-0.0008264,27.2727280,-0.0587482,-0.4283048,4.0000000,-0.5398763,1.0499939,17.7548237,-0.3167333,1.0597632
