OID_,ClipsFinal_DEM_Large_S3_RegR,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
15,,-4.279900811150472,19.350461207536480,-13.1632805,-0.0019008,28.9256191,-1.1628549,-0.3248686,4.0000000,0.3687936,1.1008155,24.7215233,-1.0185310,3.8121104
16,,-4.272444171150472,19.350461207536480,-13.1602793,-0.0049587,20.6611576,-1.1680046,-0.3059769,4.0000000,0.4754108,1.1048608,25.1737328,-1.0873647,3.7958217
17,,-4.264987531150472,19.350461207536480,-13.1571894,0.0019835,41.3223152,-1.1734600,-0.2800427,4.0000000,0.5783486,1.1087170,25.5949574,-1.1384339,3.7720582
18,,-4.257530891150472,19.350461207536480,-13.1540136,-0.0010744,32.2314034,-1.1812142,-0.2484163,4.0000000,0.6767816,1.1123160,25.9795609,-1.1736140,3.7573712
19,,-4.250074251150472,19.350461207536480,-13.1507578,-0.0043802,23.1404953,-1.1880767,-0.2102685,4.0000000,0.7702482,1.1156470,26.3293934,-1.1907853,3.7494309
20,,-4.339553931150472,19.343004567536479,-13.1856117,0.0004959,33.0578499,-1.2625402,-0.3476713,4.0000000,-0.6207428,1.0664896,20.3430138,-0.0745998,3.9602568
21,,-4.332097291150472,19.343004567536479,-13.1833801,-0.0018182,24.7933884,-1.2009254,-0.3764166,4.0000000,-0.5294370,1.0708572,20.9655266,-0.2233961,3.9500411
22,,-4.324640651150472,19.343004567536479,-13.1810560,-0.0041322,18.1818180,-1.1494522,-0.3987340,4.0000000,-0.4284834,1.0753171,21.5779381,-0.3689846,3.9384933
23,,-4.317184011150472,19.343004567536479,-13.1786375,0.0034711,46.2809906,-1.1144239,-0.4165177,4.0000000,-0.3227946,1.0798755,22.1821651,-0.5102410,3.9484468
24,,-4.309727371150472,19.343004567536479,-13.1761208,0.0009917,37.1900826,-1.0874246,-0.4292353,4.0000000,-0.2130946,1.0844907,22.7730484,-0.6453760,3.9533436
25,,-4.302270731150472,19.343004567536479,-13.1735039,-0.0016529,28.0991745,-1.0735590,-0.4346914,4.0000000,-0.0983074,1.0891236,23.3487720,-0.7710755,3.9567454
26,,-4.294814091150472,19.343004567536479,-13.1707878,-0.0043802,20.6611576,-1.0693086,-0.4344996,4.0000000,0.0174330,1.0937562,23.9045601,-0.8864321,3.9578562
27,,-4.287357451150472,19.343004567536479,-13.1679707,0.0027273,43.8016510,-1.0718223,-0.4261142,4.0000000,0.1343755,1.0983442,24.4400291,-0.9866039,3.9407220
28,,-4.279900811150472,19.343004567536479,-13.1650543,-0.0001653,34.7107430,-1.0785559,-0.4118368,4.0000000,0.2479178,1.1028370,24.9495544,-1.0715914,3.9132144
29,,-4.272444171150472,19.343004567536479,-13.1620407,-0.0032231,25.6198349,-1.0906713,-0.3888342,4.0000000,0.3604874,1.1071913,25.4300766,-1.1381558,3.8733721
30,,-4.264987531150472,19.343004567536479,-13.1589327,0.0037190,46.2809906,-1.1026708,-0.3602119,4.0000000,0.4682509,1.1113651,25.8794575,-1.1886747,3.8255661
31,,-4.257530891150472,19.343004567536479,-13.1557331,0.0005785,37.1900826,-1.1187593,-0.3251448,4.0000000,0.5725500,1.1152879,26.2919331,-1.2228395,3.7874146
32,,-4.250074251150472,19.343004567536479,-13.1524477,-0.0027273,28.0991745,-1.1314127,-0.2844943,4.0000000,0.6705881,1.1189357,26.6684666,-1.2395766,3.7486656
33,,-4.242617611150472,19.343004567536479,-13.1490803,0.0038843,47.9338837,-1.1413093,-0.2352626,4.0000000,0.7643423,1.1222489,27.0041389,-1.2348675,3.7154222
34,,-4.347010571150472,19.335547927536478,-13.1894264,0.0042149,48.7603302,-1.1948586,-0.4251240,4.0000000,-0.8672554,1.0618339,19.6531982,0.0170073,4.0791755
35,,-4.339553931150472,19.335547927536478,-13.1873236,0.0020661,39.6694221,-1.1210448,-0.4573625,4.0000000,-0.7810392,1.0662409,20.3073673,-0.1336857,4.0849910
36,,-4.332097291150472,19.335547927536478,-13.1851254,-0.0002479,30.5785122,-1.0604763,-0.4844683,4.0000000,-0.6854371,1.0708028,20.9579334,-0.2834994,4.1005354
37,,-4.324640651150472,19.335547927536478,-13.1828308,-0.0025620,23.1404953,-1.0099907,-0.5046676,4.0000000,-0.5808839,1.0754695,21.5989704,-0.4284514,4.1034799
38,,-4.317184011150472,19.335547927536478,-13.1804342,-0.0049587,16.5289249,-0.9760717,-0.5201870,4.0000000,-0.4711428,1.0802554,22.2322578,-0.5692312,4.1205530
39,,-4.309727371150472,19.335547927536478,-13.1779337,0.0026446,42.9752083,-0.9542075,-0.5303210,4.0000000,-0.3567806,1.0851154,22.8523598,-0.7038614,4.1343083
40,,-4.302270731150472,19.335547927536478,-13.1753292,0.0000826,33.8842964,-0.9443704,-0.5336604,4.0000000,-0.2382876,1.0900255,23.4583912,-0.8290331,4.1369729
41,,-4.294814091150472,19.335547927536478,-13.1726179,-0.0026446,25.6198349,-0.9473483,-0.5292024,4.0000000,-0.1168657,1.0949478,24.0464268,-0.9415392,4.1272049
42,,-4.287357451150472,19.335547927536478,-13.1698008,0.0044628,49.5867767,-0.9568807,-0.5173010,4.0000000,0.0045357,1.0998356,24.6105728,-1.0391377,4.0937047
43,,-4.279900811150472,19.335547927536478,-13.1668787,0.0015702,40.4958687,-0.9723627,-0.4995856,4.0000000,0.1236177,1.1046393,25.1501122,-1.1227888,4.0494351
44,,-4.272444171150472,19.335547927536478,-13.1638536,-0.0014050,31.4049587,-0.9911220,-0.4737267,4.0000000,0.2409482,1.1093066,25.6604500,-1.1884016,3.9818025
45,,-4.264987531150472,19.335547927536478,-13.1607285,-0.0044628,23.1404953,-1.0119243,-0.4411313,4.0000000,0.3551865,1.1137995,26.1375484,-1.2374489,3.9034979
46,,-4.257530891150472,19.335547927536478,-13.1575069,0.0023140,42.9752083,-1.0340670,-0.4035571,4.0000000,0.4633164,1.1180565,26.5786304,-1.2704306,3.8302400
47,,-4.250074251150472,19.335547927536478,-13.1541939,-0.0009917,33.8842964,-1.0541513,-0.3585994,4.0000000,0.5664958,1.1220407,26.9831295,-1.2836947,3.7527130
48,,-4.242617611150472,19.335547927536478,-13.1507940,-0.0043802,24.7933884,-1.0706478,-0.3071023,4.0000000,0.6641414,1.1256717,27.3444462,-1.2783459,3.6812451
49,,-4.235160971150473,19.335547927536478,-13.1473150,0.0022314,42.9752083,-1.0813719,-0.2486017,4.0000000,0.7560057,1.1289005,27.6609268,-1.2532092,3.6211360
50,,-4.361923851150472,19.328091287536477,-13.1949797,-0.0004132,26.4462814,-1.2184355,-0.4657505,4.0000000,-1.1732162,1.0526075,18.1927242,0.2417151,4.2324576
51,,-4.354467211150472,19.328091287536477,-13.1931009,-0.0022314,19.8347111,-1.1168594,-0.5018894,4.0000000,-1.1040597,1.0568098,18.8749294,0.1002808,4.2197275
52,,-4.347010571150472,19.328091287536477,-13.1911316,-0.0042149,14.0495872,-1.0293523,-0.5369382,4.0000000,-1.0268599,1.0611823,19.5546627,-0.0470165,4.2418804
53,,-4.339553931150472,19.328091287536477,-13.1890688,0.0037190,46.2809906,-0.9552302,-0.5682303,4.0000000,-0.9387425,1.0657443,20.2350273,-0.1977181,4.2797828
54,,-4.332097291150472,19.328091287536477,-13.1869059,0.0014876,37.1900826,-0.8955998,-0.5924699,4.0000000,-0.8384773,1.0704901,20.9142418,-0.3464624,4.3114424
55,,-4.324640651150472,19.328091287536477,-13.1846390,-0.0008264,28.9256191,-0.8484259,-0.6104014,4.0000000,-0.7307931,1.0753620,21.5842781,-0.4900098,4.3312621
56,,-4.317184011150472,19.328091287536477,-13.1822662,-0.0032231,21.4876041,-0.8157375,-0.6241466,4.0000000,-0.6178577,1.0803638,22.2461662,-0.6304356,4.3557310
57,,-4.309727371150472,19.328091287536477,-13.1797848,0.0043802,49.5867767,-0.7991508,-0.6321715,4.0000000,-0.4994205,1.0854617,22.8966217,-0.7649225,4.3778706
58,,-4.302270731150472,19.328091287536477,-13.1771927,0.0019008,40.4958687,-0.7945494,-0.6317037,4.0000000,-0.3767561,1.0906451,23.5331516,-0.8866513,4.3688488
59,,-4.294814091150472,19.328091287536477,-13.1744881,-0.0008264,31.4049587,-0.7999820,-0.6253908,4.0000000,-0.2531218,1.0958519,24.1519814,-0.9976597,4.3431211
60,,-4.287357451150472,19.328091287536477,-13.1716728,-0.0037190,23.1404953,-0.8131033,-0.6111902,4.0000000,-0.1285642,1.1010354,24.7477207,-1.0938162,4.2842965
61,,-4.279900811150472,19.328091287536477,-13.1687460,0.0033884,46.2809906,-0.8378789,-0.5897640,4.0000000,-0.0045444,1.1061659,25.3190823,-1.1749835,4.2155113
62,,-4.272444171150472,19.328091287536477,-13.1657114,0.0004132,37.1900826,-0.8638865,-0.5608159,4.0000000,0.1172593,1.1111723,25.8594837,-1.2388911,4.1132026
63,,-4.264987531150472,19.328091287536477,-13.1625710,-0.0026446,28.0991745,-0.8945249,-0.5255038,4.0000000,0.2353279,1.1159928,26.3669376,-1.2863355,4.0049953
64,,-4.257530891150472,19.328091287536477,-13.1593294,0.0041322,47.9338837,-0.9258031,-0.4837922,4.0000000,0.3480728,1.1205864,26.8377438,-1.3156573,3.8902555
65,,-4.250074251150472,19.328091287536477,-13.1559906,0.0008264,38.8429756,-0.9557394,-0.4346236,4.0000000,0.4566532,1.1249105,27.2699451,-1.3259003,3.7702472
66,,-4.242617611150472,19.328091287536477,-13.1525602,-0.0025620,29.7520657,-0.9803045,-0.3805219,4.0000000,0.5583680,1.1288803,27.6581535,-1.3194118,3.6562204
67,,-4.235160971150473,19.328091287536477,-13.1490450,0.0039669,47.9338837,-1.0010802,-0.3207555,4.0000000,0.6544044,1.1324395,28.0008049,-1.2959154,3.5616665
68,,-4.227704331150473,19.328091287536477,-13.1454535,0.0004959,38.8429756,-1.0177774,-0.2565405,4.0000000,0.7445011,1.1355555,28.2961655,-1.2575821,3.5004783
69,,-4.369380491150472,19.320634647536480,-13.1983528,0.0028926,41.3223152,-1.1525445,-0.5336258,4.0000000,-1.3781264,1.0474098,17.3051987,0.3108748,4.3568301
70,,-4.361923851150472,19.320634647536480,-13.1966133,0.0011570,33.0578499,-1.0397946,-0.5761823,4.0000000,-1.3251439,1.0514913,18.0063000,0.1727794,4.3889046
71,,-4.354467211150472,19.320634647536480,-13.1947842,-0.0006612,25.6198349,-0.9319232,-0.6138623,4.0000000,-1.2578305,1.0557863,18.7121620,0.0301059,4.4145155
72,,-4.347010571150472,19.320634647536480,-13.1928606,-0.0026446,19.0082645,-0.8382617,-0.6490436,4.0000000,-1.1808603,1.0602832,19.4161453,-0.1172270,4.4657354
73,,-4.339553931150472,19.320634647536480,-13.1908379,-0.0046281,13.2231407,-0.7616969,-0.6790188,4.0000000,-1.0918208,1.0649885,20.1247807,-0.2662168,4.5279274
74,,-4.332097291150472,19.320634647536480,-13.1887102,0.0032231,44.6280975,-0.6982871,-0.7036253,4.0000000,-0.9918902,1.0698982,20.8318081,-0.4153604,4.5836148
75,,-4.324640651150472,19.320634647536480,-13.1864738,0.0009091,35.5371895,-0.6517822,-0.7205819,4.0000000,-0.8832160,1.0749701,21.5309010,-0.5579479,4.6209912
76,,-4.317184011150472,19.320634647536480,-13.1841259,-0.0014050,27.2727280,-0.6217982,-0.7310521,4.0000000,-0.7663903,1.0801873,22.2240753,-0.6957138,4.6437740
77,,-4.309727371150472,19.320634647536480,-13.1816635,-0.0038017,20.6611576,-0.6117654,-0.7353935,4.0000000,-0.6446004,1.0855190,22.9032860,-0.8261867,4.6630869
78,,-4.302270731150472,19.320634647536480,-13.1790857,0.0037190,47.1074371,-0.6109253,-0.7336492,4.0000000,-0.5197838,1.0909595,23.5715904,-0.9475146,4.6513839
79,,-4.294814091150472,19.320634647536480,-13.1763897,0.0010744,38.0165291,-0.6238405,-0.7240970,4.0000000,-0.3920934,1.0964453,24.2218647,-1.0561006,4.6094842
80,,-4.287357451150472,19.320634647536480,-13.1735773,-0.0018182,28.9256191,-0.6465085,-0.7059797,4.0000000,-0.2630306,1.1019212,24.8479691,-1.1489289,4.5254955
81,,-4.279900811150472,19.320634647536480,-13.1706495,-0.0047107,21.4876041,-0.6794262,-0.6816072,4.0000000,-0.1353226,1.1073695,25.4511108,-1.2278918,4.4270878
82,,-4.272444171150472,19.320634647536480,-13.1676073,0.0023140,42.9752083,-0.7147883,-0.6488190,4.0000000,-0.0098005,1.1127143,26.0236549,-1.2878374,4.2851667
83,,-4.264987531150472,19.320634647536480,-13.1644535,-0.0007438,33.8842964,-0.7565218,-0.6099850,4.0000000,0.1126058,1.1178806,26.5615044,-1.3325758,4.1392932
84,,-4.257530891150472,19.320634647536480,-13.1611938,-0.0039669,24.7933884,-0.7982637,-0.5649992,4.0000000,0.2296762,1.1228296,27.0635567,-1.3596746,3.9827280
85,,-4.250074251150472,19.320634647536480,-13.1578312,0.0026446,44.6280975,-0.8385200,-0.5132702,4.0000000,0.3426381,1.1275005,27.5254707,-1.3691784,3.8196785
86,,-4.242617611150472,19.320634647536480,-13.1543732,-0.0007438,35.5371895,-0.8736923,-0.4550302,4.0000000,0.4495029,1.1318192,27.9425850,-1.3595634,3.6557302
87,,-4.235160971150473,19.320634647536480,-13.1508255,-0.0042975,26.4462814,-0.9055632,-0.3930291,4.0000000,0.5499685,1.1357470,28.3129234,-1.3360267,3.5213177
88,,-4.227704331150473,19.320634647536480,-13.1471949,0.0021488,42.9752083,-0.9316546,-0.3271351,4.0000000,0.6436799,1.1392022,28.6346016,-1.2979501,3.4174082
89,,-4.376837131150472,19.313178007536479,-13.2015419,-0.0038843,9.9173555,-1.0853796,-0.5955481,4.0000000,-1.5586798,1.0421277,16.3453293,0.3675836,4.4673448
90,,-4.369380491150472,19.313178007536479,-13.1999445,0.0044628,49.5867767,-0.9576970,-0.6426663,4.0000000,-1.5202209,1.0460176,17.0575466,0.2348883,4.5255928
91,,-4.361923851150472,19.313178007536479,-13.1982594,0.0027273,40.4958687,-0.8362651,-0.6873693,4.0000000,-1.4703276,1.0501561,17.7800579,0.0955891,4.6021633
92,,-4.354467211150472,19.313178007536479,-13.1964808,0.0009091,32.2314034,-0.7253867,-0.7246032,4.0000000,-1.4038537,1.0545217,18.5073814,-0.0453528,4.6641607
93,,-4.347010571150472,19.313178007536479,-13.1946039,-0.0010744,24.7933884,-0.6295903,-0.7587773,4.0000000,-1.3267905,1.0591149,19.2366581,-0.1907642,4.7472634
94,,-4.339553931150472,19.313178007536479,-13.1926222,-0.0030579,18.1818180,-0.5478228,-0.7900435,4.0000000,-1.2399065,1.0639504,19.9694614,-0.3401804,4.8464050
95,,-4.332097291150472,19.313178007536479,-13.1905308,-0.0051240,12.3966942,-0.4831870,-0.8133607,4.0000000,-1.1403019,1.0690022,20.7045689,-0.4864195,4.9224467
96,,-4.324640651150472,19.313178007536479,-13.1883259,0.0026446,42.9752083,-0.4382134,-0.8282075,4.0000000,-1.0295335,1.0742482,21.4335709,-0.6268815,4.9696169
97,,-4.317184011150472,19.313178007536479,-13.1860046,0.0003306,33.8842964,-0.4093975,-0.8367686,4.0000000,-0.9108102,1.0796732,22.1560459,-0.7627271,4.9938335
98,,-4.309727371150472,19.313178007536479,-13.1835632,-0.0020661,26.4462814,-0.3998463,-0.8401663,4.0000000,-0.7884970,1.0852367,22.8685169,-0.8918356,5.0137153
99,,-4.302270731150472,19.313178007536479,-13.1810007,-0.0045455,19.8347111,-0.4067578,-0.8348802,4.0000000,-0.6601029,1.0909325,23.5677738,-1.0096574,4.9892926
100,,-4.294814091150472,19.313178007536479,-13.1783152,0.0028099,43.8016510,-0.4272734,-0.8219336,4.0000000,-0.5303792,1.0966995,24.2508621,-1.1134880,4.9268937
101,,-4.287357451150472,19.313178007536479,-13.1755085,0.0000000,34.7107430,-0.4591982,-0.8012939,4.0000000,-0.3985075,1.1024747,24.9098091,-1.2040803,4.8232455
102,,-4.279900811150472,19.313178007536479,-13.1725798,-0.0028926,26.4462814,-0.5010997,-0.7732996,4.0000000,-0.2673153,1.1082387,25.5450878,-1.2792839,4.6873217
103,,-4.272444171150472,19.313178007536479,-13.1695318,0.0041322,47.9338837,-0.5472915,-0.7377010,4.0000000,-0.1386868,1.1139065,26.1504917,-1.3367152,4.5113330
104,,-4.264987531150472,19.313178007536479,-13.1663685,0.0010744,38.8429756,-0.5993173,-0.6952891,4.0000000,-0.0123863,1.1194257,26.7199879,-1.3781919,4.3177128
105,,-4.257530891150472,19.313178007536479,-13.1630926,-0.0021488,29.7520657,-0.6512377,-0.6475635,4.0000000,0.1081113,1.1247473,27.2542458,-1.4032383,4.1148930
106,,-4.250074251150472,19.313178007536479,-13.1597099,0.0044628,49.5867767,-0.7010226,-0.5931222,4.0000000,0.2243105,1.1297772,27.7460423,-1.4105550,3.8988080
107,,-4.242617611150472,19.313178007536479,-13.1562262,0.0010744,40.4958687,-0.7476633,-0.5325086,4.0000000,0.3349032,1.1344571,28.1940155,-1.3999205,3.6864338
108,,-4.235160971150473,19.313178007536479,-13.1526480,-0.0024793,31.4049587,-0.7916048,-0.4681000,4.0000000,0.4399209,1.1387469,28.5936680,-1.3761208,3.5053198
109,,-4.227704331150473,19.313178007536479,-13.1489820,0.0038843,47.9338837,-0.8294875,-0.3988493,4.0000000,0.5385826,1.1425803,28.9441967,-1.3362813,3.3521507
110,,-4.384293771150472,19.305721367536478,-13.2045336,-0.0009091,19.8347111,-1.0246202,-0.6486715,4.0000000,-1.7071502,1.0368702,15.3212805,0.4098072,4.5529218
111,,-4.376837131150472,19.305721367536478,-13.2030792,-0.0023967,14.8760328,-0.8844646,-0.7001323,4.0000000,-1.6856104,1.0405253,16.0413074,0.2853459,4.6398792
112,,-4.369380491150472,19.305721367536478,-13.2015400,-0.0039669,10.7438021,-0.7478644,-0.7493797,3.0000000,-1.6521311,1.0444314,16.7710800,0.1533717,4.7452364
113,,-4.361923851150472,19.305721367536478,-13.1999102,0.0043802,48.7603302,-0.6203222,-0.7940537,4.0000000,-1.6045252,1.0486042,17.5124912,0.0164178,4.8591814
114,,-4.354467211150472,19.305721367536478,-13.1981821,0.0025620,39.6694221,-0.5039806,-0.8330556,4.0000000,-1.5424272,1.0530267,18.2611198,-0.1236839,4.9693589
115,,-4.347010571150472,19.305721367536478,-13.1963511,0.0005785,31.4049587,-0.4020984,-0.8679805,4.0000000,-1.4678015,1.0576946,19.0139370,-0.2681596,5.0889554
116,,-4.339553931150472,19.305721367536478,-13.1944113,-0.0014050,23.9669418,-0.3148655,-0.8994294,4.0000000,-1.3820406,1.0626315,19.7730103,-0.4168183,5.2187266
117,,-4.332097291150472,19.305721367536478,-13.1923571,-0.0034711,17.3553715,-0.2493772,-0.9206358,4.0000000,-1.2817382,1.0678138,20.5336494,-0.5595335,5.3063674
118,,-4.324640651150472,19.305721367536478,-13.1901855,-0.0056198,12.3966942,-0.2032578,-0.9355937,4.0000000,-1.1724516,1.0732155,21.2914543,-0.6987359,5.3766055
119,,-4.317184011150472,19.305721367536478,-13.1878910,0.0021488,40.4958687,-0.1773717,-0.9424795,4.0000000,-1.0532143,1.0788291,22.0446854,-0.8317447,5.4088106
120,,-4.309727371150472,19.305721367536478,-13.1854725,-0.0002479,32.2314034,-0.1695277,-0.9439451,4.0000000,-0.9302123,1.0846068,22.7888317,-0.9576778,5.4236507
121,,-4.302270731150472,19.305721367536478,-13.1829281,-0.0027273,24.7933884,-0.1817710,-0.9359259,4.0000000,-0.8000314,1.0905324,23.5197773,-1.0718204,5.3839316
122,,-4.294814091150472,19.305721367536478,-13.1802559,-0.0053719,18.1818180,-0.2108281,-0.9194968,4.0000000,-0.6672940,1.0965761,24.2366619,-1.1716998,5.2974048
123,,-4.287357451150472,19.305721367536478,-13.1774559,0.0018182,41.3223152,-0.2546553,-0.8954294,4.0000000,-0.5330121,1.1026525,24.9294701,-1.2578467,5.1709285
124,,-4.279900811150472,19.305721367536478,-13.1745300,-0.0010744,32.2314034,-0.3051176,-0.8654014,4.0000000,-0.3999961,1.1087395,25.5987701,-1.3308067,5.0069242
125,,-4.272444171150472,19.305721367536478,-13.1714792,-0.0040496,23.9669418,-0.3653400,-0.8262084,4.0000000,-0.2673736,1.1147444,26.2381077,-1.3850431,4.7947035
126,,-4.264987531150472,19.305721367536478,-13.1683083,0.0028926,44.6280975,-0.4269979,-0.7807177,4.0000000,-0.1384161,1.1206074,26.8403835,-1.4230193,4.5503030
127,,-4.257530891150472,19.305721367536478,-13.1650200,-0.0003306,35.5371895,-0.4895683,-0.7300661,4.0000000,-0.0141924,1.1262940,27.4070797,-1.4459398,4.2957182
128,,-4.250074251150472,19.305721367536478,-13.1616192,-0.0037190,26.4462814,-0.5498323,-0.6733172,4.0000000,0.1051159,1.1316967,27.9317646,-1.4517503,4.0271072
129,,-4.242617611150472,19.305721367536478,-13.1581125,0.0028926,45.4545441,-0.6084872,-0.6105102,4.0000000,0.2191223,1.1367670,28.4092731,-1.4401428,3.7633188
130,,-4.235160971150473,19.305721367536478,-13.1545057,-0.0006612,36.3636360,-0.6635247,-0.5445189,4.0000000,0.3269188,1.1414255,28.8405590,-1.4159567,3.5309799
131,,-4.227704331150473,19.305721367536478,-13.1508083,-0.0043802,27.2727280,-0.7125424,-0.4725803,4.0000000,0.4290863,1.1456341,29.2208443,-1.3742470,3.3196731
132,,-4.220247691150472,19.305721367536478,-13.1470261,0.0019835,42.9752083,-0.7551726,-0.3976822,4.0000000,0.5248970,1.1493292,29.5475044,-1.3202614,3.1559179
133,,-4.399207051150472,19.298264727536477,-13.2085533,0.0031405,41.3223152,-1.1153834,-0.6305090,4.0000000,-1.8081053,1.0286373,13.5430164,0.5470873,4.4711318
134,,-4.391750411150472,19.298264727536477,-13.2073154,0.0018182,33.0578499,-0.9697365,-0.6895350,4.0000000,-1.8174326,1.0317549,14.2451744,0.4383627,4.5804806
135,,-4.384293771150472,19.298264727536477,-13.2060041,0.0004959,26.4462814,-0.8184737,-0.7473081,4.0000000,-1.8161415,1.0351285,14.9643402,0.3215254,4.7062340
136,,-4.376837131150472,19.298264727536477,-13.2046108,-0.0009091,20.6611576,-0.6667565,-0.8025466,4.0000000,-1.8025088,1.0387622,15.6977215,0.1974156,4.8473225
137,,-4.369380491150472,19.298264727536477,-13.2031307,-0.0023967,15.7024794,-0.5210016,-0.8537969,4.0000000,-1.7749025,1.0426565,16.4430389,0.0673086,5.0012498
138,,-4.361923851150472,19.298264727536477,-13.2015553,-0.0039669,11.5702477,-0.3856488,-0.8998274,4.0000000,-1.7319844,1.0468359,17.2032719,-0.0676704,5.1605749
139,,-4.354467211150472,19.298264727536477,-13.1998787,0.0042975,47.9338837,-0.2601671,-0.9411674,4.0000000,-1.6740741,1.0512940,17.9723549,-0.2082607,5.3188748
140,,-4.347010571150472,19.298264727536477,-13.1980944,0.0023140,38.8429756,-0.1530470,-0.9761797,4.0000000,-1.6021601,1.0560296,18.7491035,-0.3501993,5.4734221
141,,-4.339553931150472,19.298264727536477,-13.1961975,0.0003306,30.5785122,-0.0663476,-1.0055977,4.0000000,-1.5171268,1.0610466,19.5322456,-0.4940687,5.6278343
142,,-4.332097291150472,19.298264727536477,-13.1941824,-0.0017355,23.1404953,0.0002576,-1.0265455,4.0000000,-1.4190494,1.0663410,20.3205357,-0.6340418,5.7442899
143,,-4.324640651150472,19.298264727536477,-13.1920433,-0.0038843,17.3553715,0.0441766,-1.0405024,4.0000000,-1.3103857,1.0718776,21.1079350,-0.7706191,5.8368974
144,,-4.317184011150472,19.298264727536477,-13.1897793,0.0039669,47.9338837,0.0656549,-1.0452501,4.0000000,-1.1904401,1.0776598,21.8908138,-0.9000602,5.8748655
145,,-4.309727371150472,19.298264727536477,-13.1873846,0.0015702,38.8429756,0.0674018,-1.0436835,4.0000000,-1.0658901,1.0836505,22.6656799,-1.0214769,5.8829670
146,,-4.302270731150472,19.298264727536477,-13.1848593,-0.0008264,30.5785122,0.0483572,-1.0331584,4.0000000,-0.9351431,1.0897899,23.4303799,-1.1311738,5.8338437
147,,-4.294814091150472,19.298264727536477,-13.1822023,-0.0034711,23.1404953,0.0126949,-1.0145365,4.0000000,-0.8013611,1.0960845,24.1789761,-1.2277120,5.7294607
148,,-4.287357451150472,19.298264727536477,-13.1794119,0.0037190,47.9338837,-0.0362364,-0.9892813,4.0000000,-0.6672079,1.1024432,24.9057541,-1.3113546,5.5827694
149,,-4.279900811150472,19.298264727536477,-13.1764917,0.0008264,38.8429756,-0.0958737,-0.9559915,4.0000000,-0.5315840,1.1088378,25.6099243,-1.3803991,5.3782887
150,,-4.272444171150472,19.298264727536477,-13.1734409,-0.0021488,29.7520657,-0.1648441,-0.9147187,4.0000000,-0.3970907,1.1151897,26.2834358,-1.4323468,5.1257753
