OID_,ClipsFinal_DEM_Large_S3_RegR,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
13,,-6.017297931150472,22.661209367536479,-12.6167879,0.0018182,39.6694221,-0.0113261,-0.0086623,4.0000000,-0.1004754,1.0942776,23.9612865,0.0831509,0.0341384
14,,-6.009841291150472,22.661209367536479,-12.6183519,0.0033884,44.6280975,-0.0131488,-0.0113259,4.0000000,-0.1171344,1.0939013,23.9182091,0.0944826,0.0401598
15,,-6.002384651150472,22.661209367536479,-12.6199083,0.0049587,49.5867767,-0.0153646,-0.0132242,4.0000000,-0.1327473,1.0934715,23.8663750,0.1062989,0.0472247
16,,-5.994928011150472,22.661209367536479,-12.6214571,-0.0034711,23.9669418,-0.0179692,-0.0113296,4.0000000,-0.1438603,1.0929801,23.8075905,0.1212010,0.0543590
17,,-5.987471371150472,22.661209367536479,-12.6229973,-0.0019008,28.9256191,-0.0207210,-0.0085675,4.0000000,-0.1525389,1.0924366,23.7441730,0.1354039,0.0616295
18,,-5.980014731150472,22.661209367536479,-12.6245298,-0.0003306,33.8842964,-0.0239062,-0.0046660,4.0000000,-0.1592116,1.0918733,23.6767788,0.1498795,0.0698680
19,,-6.039667851150472,22.653752727536478,-12.6149788,-0.0000826,33.8842964,-0.0044548,-0.0165220,4.0000000,-0.0586086,1.0952308,24.0740986,0.0255646,0.0152230
20,,-6.032211211150472,22.653752727536478,-12.6165628,0.0014876,38.8429756,-0.0054217,-0.0254131,4.0000000,-0.0818557,1.0950228,24.0492306,0.0310295,0.0209957
21,,-6.024754571150472,22.653752727536478,-12.6181402,0.0031405,43.8016510,-0.0065723,-0.0318656,4.0000000,-0.1028727,1.0947423,24.0162697,0.0391414,0.0273699
22,,-6.017297931150472,22.653752727536478,-12.6197100,0.0047107,48.7603302,-0.0080134,-0.0354724,4.0000000,-0.1212755,1.0943836,23.9749222,0.0503308,0.0337861
23,,-6.009841291150472,22.653752727536478,-12.6212702,-0.0037190,23.1404953,-0.0097302,-0.0395375,4.0000000,-0.1398758,1.0939742,23.9262657,0.0608008,0.0414798
24,,-6.002384651150472,22.653752727536478,-12.6228218,-0.0021488,28.0991745,-0.0120370,-0.0408180,4.0000000,-0.1552472,1.0935031,23.8696899,0.0736113,0.0494347
25,,-5.994928011150472,22.653752727536478,-12.6243639,-0.0005785,33.0578499,-0.0148071,-0.0399666,4.0000000,-0.1674990,1.0929618,23.8069649,0.0875659,0.0573955
26,,-5.987471371150472,22.653752727536478,-12.6258965,0.0009091,38.0165291,-0.0178189,-0.0366786,4.0000000,-0.1750531,1.0923946,23.7389126,0.1016960,0.0644739
27,,-5.980014731150472,22.653752727536478,-12.6274214,0.0024793,42.9752083,-0.0212807,-0.0330701,4.0000000,-0.1814482,1.0917993,23.6655426,0.1153080,0.0726385
28,,-5.972558091150472,22.653752727536478,-12.6289387,0.0040496,47.9338837,-0.0255674,-0.0266093,4.0000000,-0.1848828,1.0911523,23.5898247,0.1316641,0.0818159
29,,-5.965101451150472,22.653752727536478,-12.6304483,-0.0044628,20.6611576,-0.0298464,-0.0177188,4.0000000,-0.1831872,1.0904858,23.5096054,0.1477496,0.0902669
30,,-6.047124491150472,22.646296087536477,-12.6163177,0.0012397,38.8429756,-0.0014827,-0.0299214,4.0000000,-0.0518941,1.0954860,24.1037445,-0.0079488,0.0101910
31,,-6.039667851150472,22.646296087536477,-12.6179085,0.0028099,42.9752083,-0.0017469,-0.0394364,4.0000000,-0.0754757,1.0953189,24.0842762,-0.0033970,0.0156201
32,,-6.032211211150472,22.646296087536477,-12.6194925,0.0044628,47.9338837,-0.0022089,-0.0490417,4.0000000,-0.1006358,1.0950836,24.0562668,0.0025523,0.0230918
33,,-6.024754571150472,22.646296087536477,-12.6210680,-0.0038843,22.3140488,-0.0027992,-0.0573162,4.0000000,-0.1237702,1.0947636,24.0188713,0.0091378,0.0312707
34,,-6.017297931150472,22.646296087536477,-12.6226339,-0.0023140,27.2727280,-0.0037206,-0.0626099,4.0000000,-0.1434798,1.0943693,23.9729328,0.0182599,0.0389287
35,,-6.009841291150472,22.646296087536477,-12.6241903,-0.0007438,32.2314034,-0.0054889,-0.0652566,4.0000000,-0.1608792,1.0939245,23.9197273,0.0303660,0.0471931
36,,-6.002384651150472,22.646296087536477,-12.6257372,0.0007438,37.1900826,-0.0076191,-0.0680017,4.0000000,-0.1776557,1.0934063,23.8590698,0.0416524,0.0566440
37,,-5.994928011150472,22.646296087536477,-12.6272726,0.0023140,42.1487617,-0.0104511,-0.0676153,4.0000000,-0.1901683,1.0928329,23.7906551,0.0549377,0.0652289
38,,-5.987471371150472,22.646296087536477,-12.6287985,0.0038843,47.1074371,-0.0140825,-0.0635063,4.0000000,-0.1973738,1.0922314,23.7175808,0.0703611,0.0726095
39,,-5.980014731150472,22.646296087536477,-12.6303148,-0.0045455,20.6611576,-0.0181326,-0.0585073,4.0000000,-0.2023109,1.0915784,23.6404495,0.0852964,0.0804109
40,,-5.972558091150472,22.646296087536477,-12.6318216,-0.0029752,24.7933884,-0.0224607,-0.0534372,4.0000000,-0.2057548,1.0908974,23.5587521,0.0988805,0.0889928
41,,-5.965101451150472,22.646296087536477,-12.6333208,-0.0014876,29.7520657,-0.0271511,-0.0447058,4.0000000,-0.2028027,1.0902057,23.4737816,0.1133910,0.0960850
42,,-5.957644811150472,22.646296087536477,-12.6348133,0.0000000,33.8842964,-0.0323213,-0.0347686,4.0000000,-0.1981038,1.0895123,23.3899956,0.1285667,0.1045815
43,,-6.054581131150472,22.638839447536480,-12.6176529,0.0025620,42.9752083,0.0003104,-0.0360607,4.0000000,-0.0396131,1.0956244,24.1190147,-0.0325082,0.0068001
44,,-6.047124491150472,22.638839447536480,-12.6192493,0.0042149,47.9338837,0.0008362,-0.0491736,4.0000000,-0.0673489,1.0955063,24.1054039,-0.0309982,0.0126005
45,,-6.039667851150472,22.638839447536480,-12.6208391,-0.0042149,21.4876041,0.0013560,-0.0607370,4.0000000,-0.0929192,1.0953118,24.0825481,-0.0285548,0.0196239
46,,-6.032211211150472,22.638839447536480,-12.6224222,-0.0025620,26.4462814,0.0014986,-0.0713529,4.0000000,-0.1193329,1.0950351,24.0508633,-0.0233729,0.0289234
47,,-6.024754571150472,22.638839447536480,-12.6239958,-0.0009091,31.4049587,0.0012443,-0.0797826,4.0000000,-0.1434135,1.0946732,24.0085392,-0.0161517,0.0387894
48,,-6.017297931150472,22.638839447536480,-12.6255589,0.0005785,36.3636360,0.0006609,-0.0864807,4.0000000,-0.1650860,1.0942460,23.9577351,-0.0078754,0.0487007
49,,-6.009841291150472,22.638839447536480,-12.6271114,0.0021488,41.3223152,-0.0008175,-0.0903837,4.0000000,-0.1837346,1.0937574,23.9002972,0.0029673,0.0585979
50,,-6.002384651150472,22.638839447536480,-12.6286526,0.0037190,46.2809906,-0.0028046,-0.0928221,4.0000000,-0.1995133,1.0931984,23.8340874,0.0138692,0.0682913
51,,-5.994928011150472,22.638839447536480,-12.6301813,-0.0047107,20.6611576,-0.0055899,-0.0925521,4.0000000,-0.2112731,1.0925934,23.7611351,0.0261689,0.0769365
52,,-5.987471371150472,22.638839447536480,-12.6316996,-0.0031405,24.7933884,-0.0093564,-0.0887571,4.0000000,-0.2179903,1.0919434,23.6836395,0.0404761,0.0840321
53,,-5.980014731150472,22.638839447536480,-12.6332064,-0.0015702,29.7520657,-0.0139151,-0.0837852,4.0000000,-0.2231091,1.0912508,23.6015282,0.0555387,0.0920695
54,,-5.972558091150472,22.638839447536480,-12.6347036,-0.0000826,33.8842964,-0.0188920,-0.0775336,4.0000000,-0.2252677,1.0905451,23.5150852,0.0702005,0.0999400
55,,-5.965101451150472,22.638839447536480,-12.6361923,0.0013223,38.8429756,-0.0244113,-0.0680162,4.0000000,-0.2214814,1.0898200,23.4270897,0.0854490,0.1063466
56,,-5.957644811150472,22.638839447536480,-12.6376724,0.0028099,42.9752083,-0.0304471,-0.0572929,4.0000000,-0.2159464,1.0890934,23.3383808,0.1013606,0.1140956
57,,-5.950188171150472,22.638839447536480,-12.6391478,0.0042975,47.9338837,-0.0362655,-0.0449430,4.0000000,-0.2058239,1.0883595,23.2490234,0.1159378,0.1211454
58,,-5.942731531150472,22.638839447536480,-12.6406174,-0.0042975,20.6611576,-0.0417167,-0.0323952,4.0000000,-0.1949869,1.0876435,23.1610031,0.1301965,0.1287086
59,,-6.062037771150472,22.631382807536479,-12.6189804,0.0038843,47.1074371,0.0008780,-0.0368852,4.0000000,-0.0224463,1.0956466,24.1219921,-0.0513240,0.0048240
60,,-6.054581131150472,22.631382807536479,-12.6205826,-0.0044628,20.6611576,0.0021795,-0.0526532,4.0000000,-0.0526121,1.0955859,24.1143208,-0.0526943,0.0098292
61,,-6.047124491150472,22.631382807536479,-12.6221800,-0.0028099,25.6198349,0.0034498,-0.0671037,4.0000000,-0.0827252,1.0954349,24.0974712,-0.0514821,0.0173380
62,,-6.039667851150472,22.631382807536479,-12.6237698,-0.0012397,30.5785122,0.0044781,-0.0794089,4.0000000,-0.1099920,1.0952067,24.0707321,-0.0488258,0.0263098
63,,-6.032211211150472,22.631382807536479,-12.6253510,0.0003306,35.5371895,0.0053045,-0.0917988,4.0000000,-0.1390696,1.0948939,24.0339603,-0.0445279,0.0382547
64,,-6.024754571150472,22.631382807536479,-12.6269226,0.0019008,40.4958687,0.0055108,-0.1006774,4.0000000,-0.1634596,1.0944937,23.9868641,-0.0378952,0.0496206
65,,-6.017297931150472,22.631382807536479,-12.6284819,0.0034711,45.4545441,0.0052069,-0.1079948,4.0000000,-0.1860338,1.0940253,23.9316006,-0.0299558,0.0614725
66,,-6.009841291150472,22.631382807536479,-12.6300297,-0.0049587,19.8347111,0.0041012,-0.1124240,4.0000000,-0.2043535,1.0934870,23.8676586,-0.0204946,0.0721531
67,,-6.002384651150472,22.631382807536479,-12.6315651,-0.0033884,23.9669418,0.0021478,-0.1151031,4.0000000,-0.2204535,1.0928823,23.7957497,-0.0097527,0.0829404
68,,-5.994928011150472,22.631382807536479,-12.6330881,-0.0018182,28.9256191,-0.0009433,-0.1142598,4.0000000,-0.2316479,1.0922348,23.7185383,0.0031283,0.0917542
69,,-5.987471371150472,22.631382807536479,-12.6345978,-0.0002479,33.8842964,-0.0045696,-0.1119744,4.0000000,-0.2394531,1.0915481,23.6369114,0.0155043,0.0997197
70,,-5.980014731150472,22.631382807536479,-12.6360960,0.0012397,38.8429756,-0.0095993,-0.1064840,4.0000000,-0.2434344,1.0908338,23.5499020,0.0304665,0.1071399
71,,-5.972558091150472,22.631382807536479,-12.6375828,0.0027273,42.9752083,-0.0150375,-0.0993432,4.0000000,-0.2435034,1.0900980,23.4608841,0.0448169,0.1135420
72,,-5.965101451150472,22.631382807536479,-12.6390600,0.0042149,47.9338837,-0.0212635,-0.0900854,4.0000000,-0.2397149,1.0893404,23.3691597,0.0595442,0.1199288
73,,-5.957644811150472,22.631382807536479,-12.6405287,-0.0042975,20.6611576,-0.0277599,-0.0792882,4.0000000,-0.2329149,1.0885813,23.2760143,0.0743386,0.1261687
74,,-5.950188171150472,22.631382807536479,-12.6419907,-0.0028099,24.7933884,-0.0340975,-0.0660949,4.0000000,-0.2200044,1.0878232,23.1825542,0.0878146,0.1307290
75,,-5.942731531150472,22.631382807536479,-12.6434469,-0.0014050,29.7520657,-0.0400229,-0.0526913,4.0000000,-0.2063711,1.0870945,23.0922871,0.1009884,0.1359285
76,,-5.935274891150472,22.631382807536479,-12.6449013,0.0000000,33.8842964,-0.0458362,-0.0369422,4.0000000,-0.1881978,1.0863924,23.0046539,0.1143134,0.1414189
77,,-6.069494411150473,22.623926167536478,-12.6203012,-0.0047107,20.6611576,0.0000691,-0.0329935,4.0000000,-0.0010677,1.0955514,24.1104202,-0.0649194,0.0050611
78,,-6.062037771150472,22.623926167536478,-12.6219082,-0.0031405,24.7933884,0.0022387,-0.0511073,4.0000000,-0.0345856,1.0955634,24.1105614,-0.0676290,0.0078472
79,,-6.054581131150472,22.623926167536478,-12.6235113,-0.0014876,29.7520657,0.0043808,-0.0686885,4.0000000,-0.0668325,1.0954635,24.1014652,-0.0705446,0.0146547
80,,-6.047124491150472,22.623926167536478,-12.6251078,0.0000826,34.7107430,0.0065390,-0.0853153,4.0000000,-0.0999465,1.0952886,24.0812817,-0.0706842,0.0247581
81,,-6.039667851150472,22.623926167536478,-12.6266975,0.0015702,39.6694221,0.0082822,-0.0989601,4.0000000,-0.1297424,1.0950241,24.0493717,-0.0681778,0.0362197
82,,-6.032211211150472,22.623926167536478,-12.6282768,0.0032231,44.6280975,0.0096507,-0.1112027,4.0000000,-0.1583834,1.0946692,24.0076618,-0.0640221,0.0494886
83,,-6.024754571150472,22.623926167536478,-12.6298456,0.0047934,49.5867767,0.0105476,-0.1213789,4.0000000,-0.1836156,1.0942309,23.9559727,-0.0591422,0.0629650
84,,-6.017297931150472,22.623926167536478,-12.6314020,-0.0036364,23.1404953,0.0105734,-0.1295327,4.0000000,-0.2072549,1.0937186,23.8953304,-0.0518105,0.0772208
85,,-6.009841291150472,22.623926167536478,-12.6329451,-0.0020661,28.0991745,0.0096400,-0.1342245,4.0000000,-0.2256881,1.0931339,23.8259621,-0.0427610,0.0891368
86,,-6.002384651150472,22.623926167536478,-12.6344738,-0.0004959,33.0578499,0.0076983,-0.1371353,4.0000000,-0.2422186,1.0924865,23.7497425,-0.0320520,0.1011814
87,,-5.994928011150472,22.623926167536478,-12.6359892,0.0009917,38.0165291,0.0046968,-0.1366318,4.0000000,-0.2527521,1.0918030,23.6673851,-0.0205114,0.1101117
88,,-5.987471371150472,22.623926167536478,-12.6374912,0.0025620,42.9752083,0.0008831,-0.1344432,4.0000000,-0.2601252,1.0910773,23.5794220,-0.0087612,0.1182180
89,,-5.980014731150472,22.623926167536478,-12.6389799,0.0041322,47.9338837,-0.0042000,-0.1297250,4.0000000,-0.2635445,1.0903220,23.4885082,0.0040945,0.1255483
90,,-5.972558091150472,22.623926167536478,-12.6404572,-0.0043802,20.6611576,-0.0099213,-0.1231213,4.0000000,-0.2631768,1.0895455,23.3943348,0.0169341,0.1316278
91,,-5.965101451150472,22.623926167536478,-12.6419230,-0.0028926,24.7933884,-0.0170464,-0.1125131,4.0000000,-0.2574502,1.0887561,23.2966671,0.0324240,0.1361011
92,,-5.957644811150472,22.623926167536478,-12.6433792,-0.0014050,29.7520657,-0.0239567,-0.1010619,4.0000000,-0.2482837,1.0879651,23.2003326,0.0461598,0.1397811
93,,-5.950188171150472,22.623926167536478,-12.6448278,0.0000000,33.8842964,-0.0315463,-0.0860654,4.0000000,-0.2330771,1.0871893,23.1049747,0.0609463,0.1425646
94,,-5.942731531150472,22.623926167536478,-12.6462708,0.0014050,38.8429756,-0.0384777,-0.0714920,4.0000000,-0.2175450,1.0864512,23.0121975,0.0745609,0.1464211
95,,-5.935274891150472,22.623926167536478,-12.6477108,0.0028099,42.9752083,-0.0451126,-0.0531104,4.0000000,-0.1960135,1.0857393,22.9228630,0.0897927,0.1489089
96,,-5.927818251150472,22.623926167536478,-12.6491489,0.0042149,47.9338837,-0.0504864,-0.0357813,4.0000000,-0.1745486,1.0850619,22.8383389,0.1029859,0.1523426
97,,-6.069494411150473,22.616469527536477,-12.6232243,-0.0018182,28.9256191,0.0009763,-0.0461654,4.0000000,-0.0125509,1.0954124,24.0937557,-0.0797798,0.0079819
98,,-6.062037771150472,22.616469527536477,-12.6248322,-0.0002479,33.8842964,0.0039827,-0.0656555,4.0000000,-0.0480560,1.0953852,24.0926056,-0.0832550,0.0123601
99,,-6.054581131150472,22.616469527536477,-12.6264353,0.0013223,38.8429756,0.0069484,-0.0841579,4.0000000,-0.0824578,1.0952727,24.0785828,-0.0858579,0.0209618
100,,-6.047124491150472,22.616469527536477,-12.6280327,0.0029752,43.8016510,0.0097920,-0.1015901,4.0000000,-0.1167163,1.0950789,24.0542068,-0.0864639,0.0333231
101,,-6.039667851150472,22.616469527536477,-12.6296215,0.0045455,48.7603302,0.0120973,-0.1161973,4.0000000,-0.1484099,1.0947607,24.0175228,-0.0839846,0.0474305
102,,-6.032211211150472,22.616469527536477,-12.6311989,-0.0038017,22.3140488,0.0141130,-0.1296760,4.0000000,-0.1785369,1.0943497,23.9707279,-0.0808151,0.0634897
103,,-6.024754571150472,22.616469527536477,-12.6327648,-0.0022314,27.2727280,0.0151622,-0.1392895,4.0000000,-0.2031722,1.0938648,23.9123573,-0.0754068,0.0779833
104,,-6.017297931150472,22.616469527536477,-12.6343164,-0.0006612,32.2314034,0.0157348,-0.1487023,4.0000000,-0.2282066,1.0933064,23.8465080,-0.0691979,0.0948426
105,,-6.009841291150472,22.616469527536477,-12.6358547,0.0008264,37.1900826,0.0150658,-0.1540675,4.0000000,-0.2471429,1.0926815,23.7730541,-0.0609921,0.1084433
106,,-6.002384651150472,22.616469527536477,-12.6373768,0.0023967,42.1487617,0.0135056,-0.1579216,4.0000000,-0.2638214,1.0920061,23.6906891,-0.0520219,0.1218878
107,,-5.994928011150472,22.616469527536477,-12.6388855,0.0039669,47.1074371,0.0102062,-0.1570897,4.0000000,-0.2736674,1.0912811,23.6032696,-0.0405121,0.1309573
108,,-5.987471371150472,22.616469527536477,-12.6403790,-0.0044628,20.6611576,0.0063401,-0.1553985,4.0000000,-0.2810891,1.0905031,23.5105228,-0.0297080,0.1396317
109,,-5.980014731150472,22.616469527536477,-12.6418581,-0.0028926,24.7933884,0.0011635,-0.1504333,4.0000000,-0.2829276,1.0897074,23.4136467,-0.0179390,0.1454629
110,,-5.972558091150472,22.616469527536477,-12.6433239,-0.0014050,29.7520657,-0.0053114,-0.1424926,4.0000000,-0.2805383,1.0888908,23.3131905,-0.0044469,0.1496619
111,,-5.965101451150472,22.616469527536477,-12.6447783,0.0000000,33.8842964,-0.0127576,-0.1318094,4.0000000,-0.2734499,1.0880674,23.2134781,0.0098310,0.1524343
112,,-5.957644811150472,22.616469527536477,-12.6462221,0.0014050,38.8429756,-0.0203986,-0.1194427,4.0000000,-0.2622413,1.0872623,23.1133461,0.0233558,0.1541568
113,,-5.950188171150472,22.616469527536477,-12.6476574,0.0028099,42.9752083,-0.0288155,-0.1028910,4.0000000,-0.2444080,1.0864807,23.0146160,0.0386259,0.1540120
114,,-5.942731531150472,22.616469527536477,-12.6490870,0.0042149,47.9338837,-0.0364921,-0.0855756,4.0000000,-0.2242155,1.0857254,22.9203644,0.0530643,0.1540145
115,,-5.935274891150472,22.616469527536477,-12.6505127,-0.0043802,20.6611576,-0.0432892,-0.0679102,4.0000000,-0.2020303,1.0850015,22.8316975,0.0662099,0.1546691
116,,-5.927818251150472,22.616469527536477,-12.6519365,-0.0029752,24.7933884,-0.0491938,-0.0490569,4.0000000,-0.1771521,1.0843366,22.7468510,0.0790382,0.1556623
117,,-6.069494411150473,22.609012887536480,-12.6261425,0.0009917,38.0165291,0.0021974,-0.0576808,4.0000000,-0.0250426,1.0952243,24.0729294,-0.0903190,0.0110536
118,,-6.062037771150472,22.609012887536480,-12.6277514,0.0026446,42.9752083,0.0058778,-0.0783652,4.0000000,-0.0621994,1.0951755,24.0670719,-0.0945310,0.0174009
119,,-6.054581131150472,22.609012887536480,-12.6293554,0.0042975,47.9338837,0.0093941,-0.0972207,4.0000000,-0.0977824,1.0950301,24.0488300,-0.0966590,0.0278552
120,,-6.047124491150472,22.609012887536480,-12.6309528,-0.0040496,21.4876041,0.0129565,-0.1159121,4.0000000,-0.1331898,1.0947771,24.0200500,-0.0986344,0.0427268
121,,-6.039667851150472,22.609012887536480,-12.6325397,-0.0024793,26.4462814,0.0160672,-0.1323375,4.0000000,-0.1672588,1.0944140,23.9783230,-0.0974161,0.0600964
122,,-6.032211211150472,22.609012887536480,-12.6341143,-0.0008264,31.4049587,0.0185550,-0.1464360,4.0000000,-0.1984457,1.0939702,23.9245434,-0.0944262,0.0787084
123,,-6.024754571150472,22.609012887536480,-12.6356764,0.0006612,36.3636360,0.0198429,-0.1564480,4.0000000,-0.2240546,1.0934415,23.8626385,-0.0888413,0.0954290
124,,-6.017297931150472,22.609012887536480,-12.6372242,0.0022314,41.3223152,0.0207328,-0.1661524,4.0000000,-0.2490303,1.0928372,23.7903900,-0.0832745,0.1139543
125,,-6.009841291150472,22.609012887536480,-12.6387568,0.0038017,46.2809906,0.0206352,-0.1728565,4.0000000,-0.2687201,1.0921674,23.7097168,-0.0769930,0.1297953
126,,-6.002384651150472,22.609012887536480,-12.6402731,-0.0046281,20.6611576,0.0189036,-0.1758212,4.0000000,-0.2836474,1.0914328,23.6212864,-0.0679949,0.1426062
127,,-5.994928011150472,22.609012887536480,-12.6417732,-0.0030579,24.7933884,0.0159865,-0.1763347,4.0000000,-0.2941080,1.0906495,23.5285778,-0.0585613,0.1531905
128,,-5.987471371150472,22.609012887536480,-12.6432571,-0.0014876,29.7520657,0.0112748,-0.1732560,4.0000000,-0.3002171,1.0898371,23.4291134,-0.0462949,0.1609863
129,,-5.980014731150472,22.609012887536480,-12.6447268,0.0000000,33.8842964,0.0057114,-0.1677472,4.0000000,-0.3011507,1.0890102,23.3274212,-0.0343437,0.1657071
130,,-5.972558091150472,22.609012887536480,-12.6461821,0.0014050,38.8429756,-0.0011510,-0.1591017,4.0000000,-0.2969661,1.0881656,23.2246571,-0.0212373,0.1678742
131,,-5.965101451150472,22.609012887536480,-12.6476240,0.0028099,42.9752083,-0.0086232,-0.1481773,4.0000000,-0.2878974,1.0873287,23.1206951,-0.0084571,0.1679784
132,,-5.957644811150472,22.609012887536480,-12.6490555,0.0042149,47.9338837,-0.0172995,-0.1330266,4.0000000,-0.2727108,1.0865072,23.0180359,0.0066576,0.1655559
133,,-5.950188171150472,22.609012887536480,-12.6504784,-0.0043802,20.6611576,-0.0260677,-0.1159626,4.0000000,-0.2529658,1.0857009,22.9180431,0.0210407,0.1629768
134,,-5.942731531150472,22.609012887536480,-12.6518936,-0.0029752,24.7933884,-0.0343038,-0.0979289,4.0000000,-0.2305226,1.0849370,22.8231888,0.0346648,0.1610017
135,,-5.935274891150472,22.609012887536480,-12.6533051,-0.0015702,29.7520657,-0.0417591,-0.0793077,4.0000000,-0.2061540,1.0842291,22.7330933,0.0475385,0.1600268
136,,-5.927818251150472,22.609012887536480,-12.6547146,-0.0002479,33.8842964,-0.0485406,-0.0595148,4.0000000,-0.1787344,1.0835773,22.6496449,0.0597049,0.1603028
137,,-6.076951051150473,22.601556247536479,-12.6274433,0.0023967,42.1487617,-0.0005786,-0.0472961,4.0000000,0.0008060,1.0949605,24.0414410,-0.0953982,0.0123554
138,,-6.069494411150473,22.601556247536479,-12.6290560,0.0039669,47.1074371,0.0037344,-0.0695858,4.0000000,-0.0382720,1.0949935,24.0450516,-0.1008996,0.0150983
139,,-6.062037771150472,22.601556247536479,-12.6306658,-0.0043802,20.6611576,0.0079016,-0.0900111,4.0000000,-0.0760119,1.0949143,24.0348282,-0.1040103,0.0229383
140,,-6.054581131150472,22.601556247536479,-12.6322699,-0.0027273,25.6198349,0.0119762,-0.1096086,4.0000000,-0.1134040,1.0947208,24.0136929,-0.1058132,0.0356247
141,,-6.047124491150472,22.601556247536479,-12.6338654,-0.0010744,30.5785122,0.0162443,-0.1298060,4.0000000,-0.1520728,1.0944202,23.9797592,-0.1075392,0.0539147
142,,-6.039667851150472,22.601556247536479,-12.6354513,0.0004132,35.5371895,0.0197373,-0.1466559,4.0000000,-0.1868976,1.0940249,23.9313908,-0.1064142,0.0738896
143,,-6.032211211150472,22.601556247536479,-12.6370239,0.0019835,40.4958687,0.0224821,-0.1608197,4.0000000,-0.2179331,1.0935396,23.8733559,-0.1037062,0.0944304
144,,-6.024754571150472,22.601556247536479,-12.6385822,0.0035537,45.4545441,0.0242505,-0.1719114,4.0000000,-0.2445670,1.0929613,23.8052139,-0.0992558,0.1138120
145,,-6.017297931150472,22.601556247536479,-12.6401243,-0.0048760,19.8347111,0.0256428,-0.1823527,4.0000000,-0.2695611,1.0923030,23.7268391,-0.0951444,0.1342488
146,,-6.009841291150472,22.601556247536479,-12.6416512,-0.0033058,23.9669418,0.0250945,-0.1880547,4.0000000,-0.2887024,1.0915771,23.6398773,-0.0874070,0.1505244
147,,-6.002384651150472,22.601556247536479,-12.6431599,-0.0017355,28.9256191,0.0237786,-0.1921410,4.0000000,-0.3042981,1.0907929,23.5459404,-0.0799840,0.1651977
148,,-5.994928011150472,22.601556247536479,-12.6446514,-0.0001653,33.8842964,0.0203866,-0.1913289,4.0000000,-0.3128324,1.0899804,23.4464378,-0.0698254,0.1740328
149,,-5.987471371150472,22.601556247536479,-12.6461267,0.0013223,38.8429756,0.0157472,-0.1882020,4.0000000,-0.3175692,1.0891368,23.3427181,-0.0588348,0.1807131
150,,-5.980014731150472,22.601556247536479,-12.6475859,0.0028099,42.9752083,0.0098634,-0.1819614,4.0000000,-0.3170760,1.0882680,23.2377987,-0.0468468,0.1836273
151,,-5.972558091150472,22.601556247536479,-12.6490297,0.0042149,47.9338837,0.0027750,-0.1728413,4.0000000,-0.3110650,1.0873989,23.1302643,-0.0346176,0.1837511
